"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"1",-0.00807198321815498,0.00757579380845772,-0.0612810316821122,-0.0336249902542368,0.0188180470130564,0.00365965641753057,0.00966191091173689,-0.00346477825576643,0.00510391191817582,0.00323624877920832,0.0114256939339333,-0.00297125098432264,0.0308253542664122,0.0239018223893418,0.00424809474876225,0.0129286815527671,0.0011707318410355,0.00660809082591944,0.01005152434816,0.00289771283607137,0.00355661311484702,-0.0386868495868778,0.0119484944353945
"2",0.00764876250223781,0.00376648279547686,-0.000171747531551335,-0.0062875842833327,0.00517670587145698,0.0118022250566279,0.00638979809877099,-0.00339390251687617,0.0151572732216462,0.0251259479001917,0.00429996101981389,0.0236973815014396,0.0144991879059791,0.0324865021996717,0.0130555655178812,-0.00194817906932291,-0.00469117357588017,0.0305680375514923,0.0397907534787108,0.00806920804844718,0.00511510066677041,0.000109259765200303,0.0118074119803931
"3",-0.00821767163435058,0.00234686800981535,0.0156785761068541,0.00305626540283229,0.0158899433615939,0,-0.00515781568349229,-0.012851716567841,-0.0122524055290161,-0.0287674651753217,-0.000780437084357577,-0.0208133943593992,0.00112834990814972,0.00487157739352053,0,0.237394102263345,-0.0169930980982581,-0.0073637100340914,0.00956514353987966,0.00572411408388842,-0.0194180858571016,0.0130252574154467,0.00302457697493746
"4",-0.0151952464978799,-0.00800192549316044,-0.0105389382724076,-0.0380747083329357,-0.0325720493998209,-0.023437383872493,-0.0299947504912941,-0.011488553459013,-0.0376845477569227,-0.0254529339894952,-0.0157380297502398,-0.00174687790077478,-0.0347087758895567,-0.00642661491669775,-0.0156022561981937,0.00674435419727505,-0.0128361168770628,-0.0315205851077886,-0.0220809514717102,-0.0389924287098746,-0.0358490526537813,0.00387472231626386,-0.0361299866342648
"5",0.00762648491079014,0.0182632095596583,0.0147572858758451,0.014495771657864,0.00874765552550614,0.0172510193670944,0.0113537235777365,-0.00161557792038137,0.0127199619995604,0.00580432807016581,-0.000528890664186446,-0.00201268936900111,0.00828432904478457,0.00863314714470288,0.0059322207866214,-0.00397980014042706,0.0108413027306295,0.000985836890988906,0.0103651477559912,0.0240410288569111,0.000829187443860558,0.0222030685645659,0.0116732843047248
"6",-0.00892734510724572,-0.00185787327011808,0.013878661025819,-0.00712625943247329,-0.020278576973487,-0.00988676393155634,-0.000752917591095843,-0.0091473174684272,-0.020278576973487,-0.00455770418131574,-0.00105862124482186,-0.0158929709325381,-0.00843028248589579,0.0116140233906269,-0.00720800237577941,-0.00677134012317285,-0.00721446014933268,-0.0187653293068522,-0.0226917827249187,0.0132376033752286,-0.0120910374397913,0.0178064787039483,-0.0294427548166999
"7",0.00950057527484826,0.00185787327011797,-0.0100134348036624,0.00409193129361602,-0.0194818463218095,-0.00444274955192777,-0.0151786369720917,0.00188760244806905,0.000758437654861958,-0.01379908995997,0.00935633102058998,-0.000178015131756183,0.0114651861810497,0.0144914399277865,0.0118444701125225,-0.0114925942677175,-0.0182672016776963,-0.0176923386473937,-0.00873164637169759,-0.0173014696357527,-0.0109659470879242,-0.00662734122901913,0.0103052834312869
"8",-0.00863314714470278,-0.00418507934720442,0.00368324541629659,0.0102041701742417,0.00858374369139144,0.000153527289777321,0.0076181170871331,-0.00309066180087277,0.00680017731906464,0.00796816964917688,-0.00354773383081642,0.00824436210833551,0.0109071115734833,0.0142844343348757,0.00251995093451319,0.0481800496424298,-0.0161060677530312,0,0.00942689553064149,0.0184443269030026,0.00254129742867277,-0.00887039471365268,0.0337306643097572
"9",-0.00159086012292038,-0.002332634600961,-0.0289924519529626,-0.0141054073406589,0.000547735128992115,-0.00215152995245035,-0.0308269979161305,-0.00146280626695233,-0.00301659353942557,-0.0155759831817874,-0.000790097486453364,0.0012352216146168,0.000285428858795251,0.00042328042960018,-0.00125918169837767,-0.00148964722913869,-0.0295754551695458,-0.00944637079329108,0.00473797615978891,-0.0097561749453648,-0.0136288310556058,-0.0334679003245664,0.000381170197105952
"10",-0.0039156021313694,-0.00187003327053516,-0.0103753308380572,-0.0105425549963149,-0.00626203639243098,0.00107634361125549,0.0116717704220421,0.0065230683620125,0.0075244899786155,0.0101309435507315,0.0113957615439748,-0.00141180646409567,0.00327658958293395,-0.0125627117970374,0.00961344916823552,-0.0132054740120455,0.00811450106968663,0.0108761289621072,0.00322283888531399,0.00172860890061791,0.00853976154813458,-0.0030395160178967,0.00759305090759742
"11",-0.00378512607980986,-0.000468055239062265,-0.011186972112646,-0.00463545011584365,-0.0133128214229983,0,-0.0106287455556449,-0.011270390730047,-0.0097929219532436,0.0062801127484772,0.00506659089686003,-0.00869107989245531,-0.00584838697130529,-0.0181626614406916,-0.00751569299723677,-0.0130760567700384,0.00424448854544338,0.0121712233450529,-0.0198462963719305,-0.0327706328324895,-0.000850701880312923,-0.0082969908282235,-0.0225674140290474
"12",-0.0143971930033805,-0.0203364776340857,-0.0125587570864584,-0.00943357348440828,-0.0137188702840344,-0.0161118899761818,-0.0377102568646501,-0.0198355054971567,-0.0276303071930053,-0.00796149187514612,-0.0164623524408349,-0.0140828447560969,-0.0203779000299508,-0.0335028560820042,-0.0362745126224955,-0.0288795105147159,-0.0379847132329696,-0.00972507158145842,-0.0149988049438037,-0.0798444326654515,-0.00983544383591294,-0.010690574070564,-0.0338348561075772
"13",-0.00578765435408535,0.00143232299493311,-0.00374498877282937,-0.00470128192048725,-0.0325671724906428,-0.0160582795767467,-0.00733400000594677,-0.00362495423685884,-0.0316231884305122,0.00670862054817938,-0.00409214484318955,9.03301567841361e-05,-0.0190145016807099,-0.0235143809851392,-0.0162106507122924,-0.027792876584195,-0.00220215900490054,-0.0186320199636869,-0.0113685182999097,-0.0058158483800032,-0.0142828656129756,-0.00700508785499328,-0.0279993945003582
"14",-0.00627054906228124,0.0374575625349004,-0.0115005759932498,0.00215749814002109,-0.00928380838013351,0.00206103917588145,-0.0068390363677917,0.00176991196645841,-0.0186466691672673,-0.0147340068110571,0.00908558491665083,0.04183674459424,-0.0100202737753077,-0.017947107980142,-0.00887317268048657,-0.0196277154804408,0.0122700925918144,-0.0294696843154097,-0.0152804331375997,-0.013046499467999,-0.00963651784827415,-0.00122815847514943,0.00410678195265328
"15",-0.00676236704273797,-0.00923367594694555,-0.0152980583150114,-0.0173917427118692,-0.0222045651306253,-0.008269767231586,-0.018283057749546,-0.0111136951859362,-0.0240177176336246,-0.0205662775814769,-0.0191893666962491,0.00440814923592533,-0.0323840731949969,-0.00708051105357275,-0.011203343709993,-0.00962663035917558,-0.00436491308470109,0.0113292301228057,-0.024494049878269,-0.0395096583739049,-0.0376726162991702,-0.00279689168172377,-0.0186148084422319
