"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",-0.00259169675745586,0.00240572862159027,0.00536338105204379,-0.000958619661203866,0.00307692550447932,-0.00595461379848876,-0.00112994362304823,-0.00147383961830055,0.0096759342231552,0.00626685575822238,-0.000170343242043724,0.00479770630816274,0.00676077957582212,0.00094532857205339,-0.00107054929397946,0.00709908173929995,0.000394399531832918,0.00066393717167273,0.00315138133627536,0.00659174358456215,0.00806160467102678,-0.00445542310874811,-0.00687287928776206,0.00316485417290474,-0.00244319691530456,-0.0115492119772374,-0.00916208272361347,-0.0155847310166981,0.00646822057766102
"2",-0.00327739458192605,-0.000232489641439808,0.0046694768321014,0.00398820022923379,0.00142536069304946,-0.00149421021450181,0.00112994362304821,0.00189453798378182,0.00448359438047949,0.000766913212061507,-0.00975784512079158,-0.00143689655120993,0.0035311958670502,-0.0028386708858346,0.00331497924273864,0.00498087521162928,0.000919661104036057,0.0048554498392269,-0.00101186134891181,-0.00135092558934127,-0.000365030119037677,0.00541615333756216,-0.0209066848193137,-0.000929800159966528,0.00767594387210435,0.0115492119772374,0.00835703773179154,-0.0216997135851127,-0.00190295014608619
"3",-0.00761324056788619,-0.00333941987033269,0.00966958987968361,-0.00302958056802983,0.000985599378914097,0.00447594928538436,-0.00679889304527547,-0.000631113937009754,-0.00512575205224954,-0.00384046118596825,-0.00915931401141361,-0.00207916908167763,-0.000167869733481427,0.000631512493359101,0.000213492742057648,-0.000869871438153569,0.00367020991362198,-0.00629453792729425,-0.00247775777174815,0.00664693006857886,0.00872415566033843,-0.00759085517325029,0.00701757265864654,0.000929800159966527,-0.00218712116345666,0.00348866538730318,-0.000805693611463876,-0.0137375897813638,-0.00623054975063609
"4",-0.00801653399882041,-0.000544683513447062,-0.00158311378710417,-0.000319437792206678,0.0070895208865698,-0.00859657695521149,0.00566894942222709,0.00210216600432707,-0.000321233539543707,0.00131839175325823,0.00623054975063616,-0.000961076479550589,-0.00142803165937013,0.00189214815203796,-0.00299305407833956,-0.000455949107399473,-0.00170235096438157,0.00143908808806744,-0.00191884476732516,-0.00863159468033393,0.00108518730128698,0.00084627944360462,-0.0428637044317823,0.00222799943631294,-0.00634535381026407,-0.00199203253124076,0.00682772606341373,-0.000271260004375821,0.00407501915313895
"5",-0.00103537541604855,0.00140001578440281,0.00526732848070253,0.01048793977145,0.00314687471453645,-0.00715768736788002,0.00366765822335719,0.00523616234570103,0.00768126676383496,0.00994163429352703,0.00790517950711325,0.00224107665431324,0.010868763459523,0.00940740710189555,0.00501896509806533,0.0078052802877133,0.00379358163109081,0.00243067184086121,0.0154711606045223,0.0032455852507631,0.00324851395583131,0.00782429510752893,-0.0601685214664528,0.0112495423339187,0.00281156593741976,0.00992071628674798,-0.00723074923302676,0.0075676036828825,0.013519289247812
"6",0.00699664493254788,0.00217391389961975,-0.00844109469937232,0.00630320397644391,0.00238069585443204,-0.00568721912058946,-0.0019732212181163,-0.00481625891731829,0.00524685200826296,0.00596110798978778,-0.00205620360314834,0.00159769965285251,0.00290613398372884,0.00668794778404673,0.00488790687329304,0.00189051511180808,0.00546876362965652,-0.00198829182922309,0.00742591386956489,0.00260686021151422,-0.00397184129297433,0.0120375686309274,-0.0235304974101942,0.00985409433641995,0.00182938035042263,-0.00395648389507448,0.00629635679139301,0.00456683130850677,0.00351465480928411
"7",0.00342309781994441,0.00502844056484899,-0.00172333839960041,0.0137287647698691,-0.0015143323607791,-0.000760745567309044,-0.000282206859499482,0.00272508291477119,0.00994091026635948,0.011923445411244,-0.000858000910636707,0.0115865116528778,0.00751665869236588,0.0110992352638544,0.00306927266402562,0.0116339308223965,0.00801866686643021,0.00880675000641822,0.00737117590251022,0.0102711571480345,0.00792796945219052,0.00872852911306874,-0.0322608622182214,0.00921832103996753,-0.000243724105520305,0.00642136066683028,0.00937108540484101,-0.0105079775984151,0.00958188411056161
"8",-0.000113914678029474,0.00515675590139147,-0.00452128429774114,0.00587055602257466,-0.00826091654386321,0.0143561211341527,0.00422476336030847,0.00563616980991224,0.00313529023097759,0.0031982969693767,0.00222927298015873,0.00157678998295318,0.000493624033059097,0.00519878846752315,0.0036917926008345,0.00538325233773696,-0.000257665551541467,0.000657390184735484,0.0088394748097821,0.00239627361169603,0.0114205381188746,0.0081871802347872,0.0242926925690445,0.000719424491461022,-0.00121951234626114,0.00442152525787748,0.000330698769507474,0.0155875233417138,0.0066852167951586
"9",0.0133531462421841,0.0131938615554612,0.0250078839132059,0.0101150287701117,0.0160245958244252,0.0126725512537664,0.00755988480794026,0.00849834112499256,0.012598346892603,0.0127969595752826,0.0120883399316146,0.0156326460041501,0.0176101077822663,0.0155863032708155,0.0169123980974964,0.015421586998041,0.00757336268521807,0.012949742965246,0.00649774865751995,0.00829807021423089,0.0179361235227393,0.0169779443382585,0.0468835858988505,0.011440954255892,0.0126108134205179,0.00293685967330993,0.0191255502197232,0.0166604408931074,0.0183739509885366
"10",0.00235782964451594,0.00702120558221756,-0.00482117032614451,0.00865411914446256,0.00407332538763587,0.00185013928816137,0.00306364255779024,0.00678805445099902,0.0104551997892096,0.0105577732896334,-0.00118533584278989,0.00864870255853168,0.0097310671781187,0.0082243454229033,0.0073230176154254,0.0027389121021899,0.0128329059249228,0.00743257582248212,0.00645580034287129,0.00840414646211647,0.00521468242347496,0.00502628428523177,0.0151518050206022,0.00920034798311436,0.00624626655478154,0.00536194314138537,0.00672438867466012,0.0127689031308959,0.0132318229882587
