"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
"1",0.0222231367847103,-0.0267737318863617,-0.028133458246106,-0.00484011316547417,0.013649782844734,0.000474045991337567,0.0461336417489607,0.0322415986639025,0.00156829976208434,-0.0217764167358901,-0.0180575509711313,0.0155497985019467,0.0136838016571405,0.00573349101143335,0.00356379564642342,0.0173870543584424,0.00171123036410826,0.0180558405285373,0.00928080907447278,0.0138823859822687,0.0111516307170919,-0.000460511175534129,0.00212314304807775,0.0261445937622885,-0.00489500021384981,-0.00964041578217427,0.0045851241781043,-0.00214765183219824,0.000986679902445106,0.00667182356819602,0.00748889270266386,-0.0164376004294105,-0.0162256005386368,0.0244031095194775,-0.00071667466039311,0.00725212070113485,0.0147367110531141,0.0180042766023587,0.00441112316497617,-0.00503630343472537,-0.00611402731769515,-0.00249584156181863,0.00320684400957959,0.0161815828512417,-0.0117984242079675,-0.0282422790654116,0.00976194706774525,0.00379712959620866,-0.00685482492821871,-0.0047851560347519,0.0187271390506977,0.00764267786497094,-0.00765753828844347,0.0063880487353206,0.0146388707481201,-0.00722804625708486,0.00613230130206391,0.000490065054804818,0.024625970359165,0.00659947399799753,0.00471906055741081,0.00578354682909431,8.94727439831594e-05
"2",-0.015950714786296,-0.0364247488494767,-0.0269330583064084,-0.0129056552305709,-0.0232205422553472,-0.0535407669280299,0.000901306956012667,0.0335097788988781,-0.0275382790570448,-0.0258664552543802,-0.0454793245221307,-0.0260523077552444,-0.00673403218134407,-0.016967707957587,-0.0200018645029639,-0.010206911067965,-0.0301573998308226,0.0247713107792806,-0.0221842139103807,-0.0143701512142789,-0.0278678508352607,-0.0280261220299713,-0.0200836848167162,-0.019359156362161,-0.0104042405289498,-0.00298507684345329,-0.0131603877524523,-0.0213496443260502,-0.0253009501213609,-0.00890569338622517,-0.0281800939331895,-0.0128226932828125,-0.0332630323553634,-0.00441973586738143,-0.0138364717203468,-0.0180699163006708,0.00672899735291838,-0.0152987764241748,-0.00947634863308564,-0.00180025947992472,-0.0253918107964306,-0.00710556803601286,-0.0304953589846462,-0.0392849206720037,0.0110414219008105,-0.0116143040038084,-0.0353541913159356,-0.0277223736456665,-0.0268112574506568,-0.075910173690329,-0.0531954576373483,-0.0303861330963019,-0.00736457826220835,-0.00145653189154735,-0.0311336110846086,-0.007448668158848,-0.00349956612626444,-0.0510787965026357,-0.00233528046079349,-0.0154670732104214,0.00295184419673277,-0.00164903156785834,-0.0198438052482711
"3",-0.0823529520218496,-0.0417951787088322,-0.0576099228870519,-0.0221856645806993,-0.018720646561923,-0.0382212128201977,-0.0413852161628542,-0.0148829306917104,-0.0131879546214863,-0.0254631661185482,-0.0317733043110629,-0.00142775581078525,-0.0234138697198332,-0.0123706024228885,-0.0217692343713704,-0.00270343500688478,-0.0443616585005718,-0.0110784529932374,-0.0434326405366417,-0.0270331279613962,-0.00273054656436898,-0.0457984335348978,-0.0256160845721363,0.0196700210866995,-0.0289237389849408,-0.0213396823998447,0.00922774008311559,-0.0299295056898992,-0.0388431714843774,-0.025084053377047,-0.00374038330394211,-0.0306831356728481,-0.064190409638917,-0.0221327319538562,-0.000727184615731335,-0.0424761663443119,-0.0260441215925491,-0.00701757265864665,-0.0158672554843652,-0.0398411853622948,-0.033295655329196,-0.0347118775867808,-0.0287009496170278,0.00930548422990847,-0.0276409151872486,-0.0249769921784111,0.00304506934440885,-0.029085771917046,0.0110125086862916,-0.0251532858543656,-0.0987930591854147,-0.0391882373612751,-0.00777389074007529,-0.0278976155904911,-0.0960600509553649,-0.0361809829790611,-0.0236914862397059,-0.0253256438910891,0.0165621540020028,-0.00241523573051131,-0.00125623323393598,-0.0120375026680212,-0.0155976391639599
"4",-0.00632451633800556,-0.0154572970050863,-0.019648055021341,-0.0117340456372148,-0.0155173095224071,-0.00520834510713835,0.000938526582264287,-0.0340208762984587,-0.0164567619635105,-0.0152998122017427,-0.012678458259771,-0.0447050775888973,-0.00155749793533779,-0.0209066848193137,-0.0291039106660054,-0.0344244372690249,-0.0308652043728941,-0.0157483569681392,-0.019925939461081,-0.0165098089638123,0.00446429312868553,-0.0238375356742972,-0.0166495626395241,-0.0346806824482286,-0.0120338395637236,-0.00651093835915055,-0.0330136190768738,0.000396017755663072,-0.0433371305228193,-0.00105894821049857,-0.0232093479301938,-0.00705719230999886,-0.0298770708629451,-0.00704645841984964,-0.00754536864444762,0.0126038152713674,-0.00844859096035886,-0.00755084316964396,-0.0204580722867826,-0.0014650493691573,-0.00932026924595586,-0.0137008410456573,0.013336744638107,-0.0432646047723624,0.00233281598795285,-0.0262411006032415,-0.0289964793774218,-0.0394499657906907,-0.0222163422371082,-0.00660208978834878,-0.0415560513248904,-0.0221978380221347,-0.0390646416154471,0.0205829628800607,0.00591337370405929,-0.0300614980344954,-0.0392207131532813,-0.0065357103398447,-0.0484617030070111,-0.0313647474555728,-0.00443654020865171,-0.00530357139868055,-0.0217985432463493
"5",0.0164572930220722,0.0240894887210191,0.0302526082701381,0.0167465874607591,-0.00813650909469127,0.00468872961090544,0,-0.118977065648991,0.00110558330774965,-0.00851951665579371,0.0181751348396734,0.0129148978337989,0.0104234910232815,-0.030873647721806,0.00647087203662517,0.0144647862754809,0.00686312006407572,0.0285423214614453,0.0162199438667635,0.0114846727611392,-0.0182299966737101,-0.000762098347567255,0.025077937231145,-0.00225503451265136,0.0150595604802606,0.035667522650606,0.0092679328417783,-0.00646822113285664,0.0138133784907034,0.0207958564624863,0.0138808830529023,0.0196359745168589,0.00789227120126367,0.00126424180215499,0.00960435320277635,0.0208748610683364,-0.0055430370736439,-0.000806646813118709,-0.00210859329575908,0.0174564972545518,-0.0150759067964,-0.00176263265377123,0.00810750804536402,0.0164443582263773,0.0135006872189025,-0.000598203465773019,0.0253412818871794,-0.0104869874952477,0.0101842922560451,0.0040516101911235,-0.0165899203454479,0.00659689757965482,-0.0141161333597465,-0.0255601999945417,-0.000512820524059121,-0.00188670825474307,-0.0695644633859092,-0.00531303169260442,0.0501029310136893,0.00936103884193165,-0.000933629965942112,-0.0257987376952754,-0.0150414196658023
"6",0.0142995763550847,0.00165152803847294,-0.0118046333981597,-0.00268216521993951,0.00429062443129738,0.0164952193691108,-0.0113208756244823,-0.0121705356202553,0,-0.000744269162073056,0.00624514129678088,0.016384216713379,0.00640671904818956,0.022248443309999,0.0071829431131599,0.0128963236107143,0.0159104900502758,0.011644550776425,0.00432232843355058,0.00652776608720811,-0.00126087521432837,0.0156331978598198,0.0080850046439019,0.0223247285865756,0.0135035810346735,0.0136256941441649,0.0142298904096526,0.0185540926298284,0.0178895647507751,0.0279690809817516,0.0215777386655619,0.00447714211243808,0.013730192811902,0.0214417917361707,0.0240284108257443,-0.0719253233384119,0.0171733042783188,0.00883752839505304,0.0170049879209578,0.000242823500136857,0.0186413164996788,0.0225316603565006,0.0181994354832696,0.0235067908968285,0.00420570300666719,0.0110626102931904,-0.00550796986125308,-0.00150715929057147,0.00691253745624624,0.0141576585558715,-0.0208174050835225,0.0125001627642317,0.0107908023812252,0.0327837489833221,-0.00205391599804386,0.00627523350139762,0.0308236350694788,-0.0167782581734069,0.00425462922937442,0.0347568617777166,0.0196948860904514,0.0155306961479103,0.0101479495592937
"7",-0.0539620577408908,0.00625104848483989,-0.0661854180001367,-0.06548196813269,-0.00171404127095225,-0.0535561044689622,0,-0.0502197569790263,-0.0186254199242708,-0.0329237731733344,-0.051907859602018,-0.0180079531392127,-0.0199525022870931,-0.0190648537799565,-0.0285296986003141,-0.0237252507556984,-0.0373654250515352,-0.0337409079320445,0.00430372628621679,-0.0195424008977458,-0.0393721250696884,-0.0513327984795212,-0.0470855989321078,-0.0306369694618899,-0.0489470515246329,-0.0429731727761829,-0.034597579854376,-0.054365267208812,-0.0346354966627563,-0.0271047019842042,-0.0311213694300367,-0.054421818628695,-0.100027169682464,-0.032275392294399,-0.0374269060257547,-0.00940937417892714,-0.041775434923008,-0.0104527766867974,-0.0258833341882146,-0.0601665303210504,-0.0310662865208374,-0.00779224722016566,-0.0650361573757581,-0.0292999575502315,-0.0309982200032423,-0.0445127078256458,-0.0333832278597919,-0.0210341545454263,-0.0407320186098544,-0.0302472473064739,-0.0583012711071983,-0.0341741798125937,-0.0626158702458113,-0.0165353758277713,-0.0511445140479216,-0.050682033054306,-0.00388835373952867,0.057718927234662,-0.0284881802646465,-0.0423919437236477,-0.0358131003885987,-0.0323280792144119,-0.0470984968316709
"8",0.0124101865768342,-0.00625104848483992,-0.0104607961148298,-0.0293896328390114,-0.0168676961073701,-0.00757989552276922,-0.0152966653754735,0.0113799236627626,0.00202429218923066,0.0308368677427557,-0.000820008246030707,0.0114572346124553,0.0129457232148975,-0.0192553640400748,0.0141118441926812,-0.0173182786614693,-0.0109025913382155,0.0248065791982788,-0.0142109280632955,-0.0046039811906266,0.0179481993192204,-0.0129889168734895,0.000143051284129081,0.0209178986616809,-0.0147708270089869,-0.0084356328449635,0.0118718512370467,0.00629290145923157,-0.0118169765047844,0.0189992878013827,0.00131456333726917,-0.0128859022761581,-0.0293874221289006,-0.00771929772760501,0.0176242787295752,0.00906245309999236,0.00291043994305369,-0.00307617825352207,0.0104602079206032,0.0190504650472106,0.0025765547897837,0.014096896273722,0.00776799212265003,-0.10172166697578,0.0175545760116387,0.0202503720283375,0.00758537138925656,0.021637290872516,-0.00592629059406135,0.0175781589350943,-0.0186597700289299,-0.00762467036960137,0.0171879231322549,-0.00762439769698962,0.0128999370146881,0.0121474115640521,-0.0282225589159919,0.0589805634634016,0.00402415029972533,0.0119990012136644,-0.00677930713615237,-0.00131511672348205,0.0288833586290408
"9",-0.0204343018468822,-0.0243873786509377,-0.0284919557943063,-0.0603539625133296,-0.00627144183416167,-0.035965148693515,-0.00386100865745954,-0.00995033085316809,-0.0387130339327396,-0.0410458500597492,-0.0182124239232982,-0.0141199580791923,-0.0124246637154836,-0.0103140333485393,-0.000382238648980878,-0.00469785190290581,-0.00341630395713003,0.0262895579045841,-0.00812250638735224,-0.0163697977809776,-0.00206451686231897,-0.00938218918123254,-0.0132471339658765,-0.0199427645034745,-0.00326565079837038,-0.0414719939412892,-0.0111053458834647,-0.0305372369596722,-0.0100803541646736,-0.0167553928407108,-0.0163626844852966,-0.0583235171235525,-0.056013389204166,-0.00196892055090836,-0.0183602944644695,-0.0196222133149946,-0.00529802563755527,-0.0236270219477719,-0.0188810289161586,-0.039242316084768,-0.00356930777512056,-0.0426030874143096,-0.0197861638162937,0.0254029348943763,-0.0234752564213663,-0.031377689804834,-0.0104447855694588,-0.0197905682793512,0.0207982007519553,-0.0443165478206302,0.125220251546009,-0.00590494777501611,0.00540750641739293,-0.0282082119925552,0.0333495524451477,-0.0466748215859427,-0.0179066156438161,0.0465340451127592,-0.0281708769666962,-0.0100847586689469,-0.0426671670585837,0.00713924500947059,-0.00578827892326497
"10",-0.0116486503286568,-0.00576565951974999,-0.00192864090640549,-0.013050069438669,-0.0287939156173362,-0.025101146733307,0.0210534091978325,-0.0512932943875505,-0.0045648818076843,-0.0111785412625366,-0.00167224119236222,0.00928867717904133,0.0199422115056873,-0.0179854361728252,-0.00204107737653548,-0.0120587163201276,0.00170961086944647,-0.0227346305916603,-0.0170836169941395,0.0131172056812356,-0.0106480684029566,-0.0253661493572633,0.00678948075791062,0.00873367996875463,0.00443533929333225,-0.0153693621915011,0.0154461586509503,-0.0127746733899347,0.0104517562116539,0.00943807949730695,0.0150905930924187,-0.0224399659837796,-0.0237757494845698,0.00504012695744799,0.0238871618312782,0.00247393658604362,0.0208956942382416,0.00991252127698418,0.00708890817212362,0.0075131660750113,0.00692866277708816,0.0247326017569479,-0.0198429303753403,-0.0468186673126363,0.0199889077419286,0.00711525808651777,-0.00862762980692875,-0.00709769990942607,0.00228451874251607,-0.0461393049703961,0.0129363506170389,-0.00148170126382178,-0.00851068966790873,0.0072699765384139,-0.00751785783162364,0.0246071623864257,-0.0223966927503953,-0.0136873970230398,-0.0180623180725116,0.00553067110169579,0.0281138367818706,0.0209747669263611,-0.00131805439212957
