"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"11",0.0185272107777439,-0.00959872355815527,-0.0163268932874287,-0.0198340496280335,-0.00477057698425442,-0.01533459891612,-0.0138860668726666,-0.0275782843567622,-0.0431215068873638,-0.0100796015216105,-0.0178341227235075,-0.00774851142461645,-0.0306477403700586,-0.0125967883829789,-0.0111043707342344,0.00368550785717598,-0.00139127231086111,-0.0118673745811226,-0.000723435652104054,-0.0377918863340223,-0.00773234088526066
"12",-0.00623598932941148,-0.0020158088625379,0.0179450166178389,0.0190481949706944,0.011587016512842,0.0158665421171308,0.0103961694815424,0.0257324139664778,0.016942001305593,0.0321214901427992,0.018703058332128,0.00268897682191427,0.0389847785672352,-0.00433088593783997,-0.0143707565298576,0.010672459890772,-0.0513226051450891,0.0131568654109944,0.0112232173982295,-0.00558400706427116,-0.00698364374725236
"13",0.0306267945034798,0.0393595833221501,0.0263278070601491,0.0248459985865306,0.0260657979976943,0.0301719933007362,0.0281506453142754,0.022380472831992,0.0508511099894546,0.0251869949812909,0.0172220100404186,0.0341700521024202,0.0252413357573267,0.038597299498144,0.0295567655837405,0.0198204686685386,-0.0160539223712068,0.0184227736595776,0.0255290775917893,0.0316903671686484,0.0200140102700684
"14",-0.0137154227449194,-0.00954098030097904,-0.0158733491562901,-0.0166251654416737,-0.0189021302800311,-0.0167546455366237,-0.0103922922623998,-0.0186921330121525,-0.00168208618298483,-0.00021260763341482,-0.00399202126953745,0.00804139887499366,-0.0139442353796982,-0.0336903766780163,-0.0424356515012585,-0.000594884015164039,-0.0160131524152047,-0.0204498636377715,-0.0160103209452929,-0.0141135964405965,0.0010562451470516
"15",-0.000986909023239927,0.00339593843211614,0.0237165266173161,0.0257855348403379,0.00192319905206197,0.0102318704297781,0.0297477352153557,0.0281325267912397,0.0331156087844974,0.0256101318280384,0.011363758650315,0.0129309084182511,0.0260142601556508,0.0162790971832685,0.0272496424473755,0.0194466941495033,-0.0130999588515497,0.0115544614218668,0.000231673496946248,0.0244577408460403,0.0398397228590263
"16",-0.0407809143588485,-0.0301394104577897,-0.00784317746102601,-0.00762780204888613,-0.0184714568323855,-0.0204634875607598,-0.00655008961595284,-0.0130603072342216,0.00284610885350478,0.016036527878147,0.00225733730164986,-0.0190997824392953,-0.00358461111299199,-0.0354657322663758,-0.0266123614911287,-0.0155862587686953,-0.0707247773446654,-0.0132160513915265,-0.0223383893334964,-0.015783867701262,-0.0238687065957973
"17",0.0120871615632459,0.144285953719489,0.0109633047972696,0.00876697057914109,0.0432927311104843,-0.00841101578265574,0.0051600421305216,-0.00272356046704049,0.00768456764401472,-0.000407996741685868,0.0014082525915572,0.00430787570282438,-0.0224296490426588,-0.00825233094667663,-0.00191306254540466,-0.00386043538080805,0.0351404986197531,-0.000184791647943334,0.0419194861750849,-0.0118885716652525,0.00440586432546718
"18",0.0239779987066604,0.0280155680097675,0.0100737000665375,0.0131952904188324,0.0162699951105692,0.0241891910085164,0.0201053315932104,0.0198026272961797,0.0238864859848469,0.0193984664346576,0.0148068077422356,-0.0781280780703877,0.0258037559974163,0.0300270336138444,0.026662647962343,0.0319160452157993,-0.0275990671731689,0.0291406523780802,0.0172891932949254,0.0432110427942936,0.0375583347735648
"19",0.0252959239913356,0.0253423153036249,-0.021037004863807,-0.0173786013303156,0.0121075627876276,-0.00701683771281748,0.00814668456781811,0.00133600554274213,0.018706702944184,0.0156858174900732,0.00332226219197786,-0.0053594442627571,0.00859453985443514,-0.00431717464311082,-0.00811236898262913,-0.00230813720475047,0.024203838447418,0.00179340076761811,0.0122968941112769,-0.0106289751770598,0.0108992904580359
"20",-0.0215680538773213,-0.00417937047179196,-0.0467450128233772,-0.0428247609137869,0.0166819150000499,-0.0215656097590308,-0.0215973402787725,-0.0298125059837001,-0.0270022275056635,-0.016887259364669,-0.00332226219197774,-0.0567187084354806,-0.0270801400748012,-0.0367202365296844,-0.0236697440859048,-0.0346787615315623,-0.0280220943272305,-0.0221023490066759,0.0130698267779964,-0.0367304948617984,-0.0330608622608881
"21",0.0255430733078259,-0.0168943745443499,0.00985229644301164,0.00950125912414022,-0.0505605258163508,0.0214605070210077,0.00138083424315357,0.010490404071176,0.0339279958586236,0.0141253716354602,0.0181373479771185,-0.0174611570285998,0.0343589493766562,-0.00901719365018886,0.0194838861532266,-0.0184100567029995,-0.00823140245562609,0.0578298620568429,-0.041213669920512,-0.00323849461851032,-0.0239671309724198
"22",-0.0343022533977075,-0.0197156668391744,-0.0024539889615667,0.00706716722309235,-0.0263994811216865,0.0030435034250271,0.00248070689510186,-0.00591583067733859,0.0174842918456092,-0.00376051902834401,-0.00518772494509853,-0.0148726756974071,0.00310334375471732,-0.0362781867301925,0.00230438983297259,0.066288435990481,-0.0114160286646257,0.00637658343313487,-0.0261605277037396,-0.0102469457379944,0.0093458624182376
"23",-0.011562245712462,-0.0598612694753156,-0.095310179804325,-0.069663787312185,-0.035129152417374,-0.0161626082149452,-0.0200201320222586,-0.0386184299342136,0.00263405608553648,0.0106509882633163,0.00953555788120209,-0.0565676487820392,-0.0456449399931687,-0.0451493360400799,-0.0477862740110853,-0.0496742492702931,-0.0802749644204775,0.0204054010840058,-0.0366482671288271,-0.0627922315582046,-0.0818099876007419
"24",-0.0359413564036457,-0.0423966938797951,-0.049871830040173,-0.0569610389256594,-0.00121498064437027,-0.0191383112617327,-0.0211460373422132,-0.0377038376254198,-0.0375235446136181,-0.00452267018081451,0.00621707638411303,0.0146666910973982,-0.0417233014762679,-0.0611160625667631,-0.0749525240002828,0.00746160751848914,0.0063813352420565,-0.000168335999050821,0.000568157305018315,-0.0339703132792289,-0.0488462509918477
"25",0.0149561135641589,-0.0021074823395647,-0.00665085586990969,-0.0152128213492687,-0.0068045970284687,0.00216872780730495,0.0268871439184666,0.00980400009662083,-0.0325167426722701,-0.0116960397631913,-0.0124730467398458,0.0336943805960229,-0.0393108885444782,0.00312880491641375,-0.0383410433983394,0.026120340463049,0.033169166408311,-0.020237065084955,-0.00446911463090164,-0.00154838740612949,-0.00206337582418661
"26",-0.0242866721883692,0.0145609434108513,0.0104315787098155,0.00360036392517799,0.00882383890985146,-0.0383112481591291,0.0255027950618993,-0.00391007340784289,-0.0089069414756084,-0.00339558900113827,-0.00602081731218799,0.0124543109413201,0.00537824282485853,0.0454623740767574,-0.0241335260371991,-0.0017396351154437,0.0265796378047121,-0.0421040964833019,0.00828200519056961,0.00669243167103839,0.0198662683145732
"27",-0.00966914367034727,0.0089695539993428,-0.0190481949706944,-0.0217992283425844,-0.00147745469469535,0.0162986416620471,-0.0217399866364059,-0.00294262105419765,0.104180478492146,-0.0118749508542728,-0.00605728724292259,-0.0134848847185516,0.0159633233668041,0.0121972832430618,0.0452944761582971,0.0175468330523032,-0.0240286160131068,0.00411265666846397,-0.000693442630658423,-0.00205444345501411,-0.0157437654207188
"28",0.0502427835388851,0.000980776853825348,0.0330999484263447,0.0342993911068158,-0.00103986065100294,0.00925830486196476,0.0201053315932104,0.00196270916784869,0.0472359723417717,0.0144726144190998,0.00715468104303896,0.018052261346662,-0.00899141504268945,-0.0819011394737921,0.0414860339250783,-0.0271693012334709,0.0120864780688024,0.0131184295760188,0.000750072563027649,-0.00205867288353641,0.0312435016675265
"29",0.00700959288672718,-0.00392889219663759,0.0175200424201633,0.0236749330282686,0.0125237982818773,0.0191247815285489,0.0321959398004879,0.0145987994211526,0.010777090228545,0.00259093318830998,0.00492342351207159,0.00185481884388444,0.0395057047835813,0.0451936482308274,0.0192093718234337,0.0145435954957149,0.0187027270741808,0.0122529101659991,0.0150929835348828,0.037415891211773,0.0374554682743263
"30",0.0174867153148839,0.0347213448058195,0.00546947580453548,0.00518583703236542,0.0248691103736452,0.0274949648334636,-0.0038357298533142,0.00865806274311453,0.0276232397194423,0.0015910902322419,-0.000272888526730921,0.00805373480709683,0.03585867355294,0.00101919492430417,0.0425690518978567,-0.0081183397459723,0.0621493695549142,0.00382011230322974,0.0197714240438693,0.00840133431758917,0.0109141601806783
"31",0.000174494692895926,-0.0165815846867503,-0.013730192811902,-0.0130153681120704,-0.015721526016615,-0.00346148140243255,0.00726219604178492,-0.000479041925328538,0.0196509237641646,0.0122458571591259,0.00950706603843321,-0.0252149749336568,-0.0166760767541783,-0.0195445960729703,-0.0650161693804395,-0.010241494052197,-0.046108031927543,-0.00660757055408279,-0.0199525897736451,-0.0370969856079169,-0.00598804184462256
"32",0.0094354551001334,0.0105749879936382,0.00643089033029055,0.0121529273514118,0.00509203984882296,-0.00168261686559392,0.00668723399410286,0.0128542593529822,-0.0196509237641645,-0.00157170955733731,-0.0114193736830728,0.0206927329080311,-0.0154052342360111,0.044361429694122,0.0238051982707657,0.0195142350807707,-0.0140220414509817,0.00764689162459971,0.0063905692544077,0.0232216391142997,-0.0469491081109037
"33",0.0198511447114814,0.0244663410659106,0.0163491380015294,0.0137105832385076,0.00788716373173413,0.0142128006445379,0.00781050573023807,0.00424829527307325,0.00870735575091131,0.00412048066557892,0.00789872008038743,0.060259191518197,0.0387173195016218,0.0431115212709309,0.0496407195041113,0.0180082042423188,0.0298101119636033,0.00672938438010265,0.00956483503543506,0.027075244823034,0.0248670626370431
"34",-0.015138008176544,-0.0159913105740843,-0.0191001713734193,-0.0111254891664028,-0.0151325205812217,-0.0103260369931178,-0.00389762738453153,0.00704062988173434,-0.0249844190830522,-0.00865295467773472,-0.00326087245469756,-0.0280489579614043,0.00191836358522622,-0.025382888847285,-0.00864683294972394,-0.0116827087405682,-0.0310436416966894,-0.0105455208412715,-0.0162621090615996,-0.0122161304192841,0.010273587514863
"35",0.00799587354437183,0.0133749756860119,-0.00922515767482594,-0.00604231445596247,0.00531747485695497,0.000524081559084331,0.00104085359383961,-0.000467836265842811,0.0256510857744102,0.00374569191020024,0.00975088982640976,0.0269419759554233,0.0110123942216262,0.0313927124078626,0.0077855064537518,0.013098137143899,0.0275566598481433,0.0148355317107796,0.00502026516941738,0.0281162485763083,0.0158951003444496
"36",0.0404146096328236,0.0110724555267387,0.00738692186307477,-0.00520834510713824,0.00880950115260828,0.00230270145709934,0.0104780727095525,0.00977889049893229,0.0132408422369975,0.0056901948881701,0.00725127388400305,0.0231477335560945,0.00336417474563207,0.0190541451026386,0.00193694238971453,0.00985229644301164,0.0313768084101757,0.00222355346894819,0.0113378683619409,-0.0105719389253989,0.0420610308390624
"37",-0.010048018649907,-0.00138895341557378,0.00458926918364091,0.0078023802841848,-0.000963964287202637,-0.00356095893672741,-0.00128766435510325,-0.0102469457379944,-0.00792344851830353,-0.00176246006652274,-0.00644297530840365,-0.00356230532370979,0.0137588161714275,-0.0133937526309284,0.00407682143884608,0.00307649522474793,0.00274667402765739,-0.0106493620654312,-0.00585980855181241,0.0536094506053809,-0.0234746372096415
"38",-0.00914722099492606,-0.00930932062878215,-0.00919969689842349,-0.0147893082708649,-0.0104075386165696,0.00220091269475744,0.00257367276279131,0.00140350900232031,0.0138251049918423,-0.00570026113506683,-0.00485962079477795,-0.00326365974669029,0.00165494452335423,-0.00692262047141784,0.00916557626078792,0.00501393808059788,-0.014665512580193,-0.00311311216485623,-0.0105959332255613,0.0068446536899655,-0.00992364319220649
"39",0.026218215594351,0.0267617705800082,-0.00463178225003833,-0.000876808473534426,0.0297075026584871,0.022054007678396,0.0151778948381827,0.0120819313541844,0.0171775411473788,0.0142873552749996,0.0118376415948116,0.019118682864428,0.0379240417573038,0.016907102792559,0.0335903072614206,0.0410998108854258,0.0510256212683634,0.025482353600603,0.0341957147515016,0.0175798983171094,0.0409298054200415
"40",-0.0133805005512725,0.00118305515004363,0.011080445776572,0.0148021858051354,5.56181580714156e-05,-0.00667867881930521,-0.00749638222419091,-0.0144222085748915,0.00096354592327132,0.0127439454030463,0.00799151829002162,0.00927269697942727,-0.00199203253124065,-0.00622860936133584,0.00204960104544379,-0.00481155699722208,-0.00704407996624712,0.00252972560913883,-0.00363109105148841,-0.00358102441770603,0.00309997664940688
"41",0.00979354018363372,-0.00337084089050061,0.00183486290011022,0.000863930939263878,-0.00898508798261159,0.0185890349142211,-0.00025510204219976,0.00467509032899398,0.0070377769691248,-0.00442265887699603,0.00792815992049022,-0.0197118461241325,0.0261748683199814,-0.0154260889920933,0.00917157147478237,-0.0203011438178532,0.00327299054582948,0.0092212909263801,-0.0107269206797498,0.0089286307443014,0.00514536766777999
"42",0.00602525910215545,-0.0109190422826111,0.00821547295339109,0.012870190520535,-0.00214987683644331,-0.0034465315414058,0.00470888557029395,0.00186393343806273,0.006988592611407,-0.00154291255295136,-0.00158061149872666,-0.00572624020767783,-0.00155521026680647,-0.0105247343699664,0.0129008037952316,-0.0157092937051798,0.0365937276403957,-0.00300852642100034,-0.00187447123929698,-0.00668898815079654,-0.0126534935531122
"43",0.00281020504871497,-0.0248471590832234,0.0277920173296587,0.0185816157121355,-0.0223757284863305,0.009198023103716,-0.00330662898256207,-0.00466636404376485,0.00568183346743086,0.00769086659576395,0.00525901816866499,-0.0131231378712347,0.0116055461203079,-0.00675569563098939,-0.0016035281046705,-0.0382212128201979,-0.0618251354109878,-0.0131425649068825,-0.0241449553917465,0.00757748221191173,0.00414938354681162
"44",-0.0129272345014598,0.00188982386396953,-0.0350913198112702,-0.0305886210258593,-0.00171330306377903,-0.0159224498687031,-0.00818628260605312,-0.0127090437366699,-0.00821749251224148,0.00477692701626653,-0.00104959337895963,-0.00995662117016864,-0.0158948878497846,-0.00647670657798942,-0.019241099927021,-0.00404858852600022,0.00771962940619835,-0.0114286958236227,0.0010236622009118,-0.0152128213492687,0.00799076297244004
"45",0.0196504008773125,0.014805367888732,0.0154478310455166,0.0213409721041994,0.0161094675557686,-0.00163699647769684,-0.00295839176472073,0.00283822328654476,0.000634517787786162,-0.00229007733672771,-0.00289207510637302,0.0151326973488715,0.0178161180276786,0.00259571852428161,0.00102197249569319,0.00980400009662105,0.0182263193022625,0.00837110893331292,0.0165124465671854,0.00315102669002816,-0.0194432567042278
"46",-0.00828947604678964,-0.00176884093971345,0,-0.00933396679047545,0.0106907919201605,-0.00636879399771946,-0.000644288405767791,-0.00711071969796879,0.0056926149932865,-0.000382189953056644,0.00865125332841787,-0.00659239555937324,-0.00616097443592967,0.0125585292473958,-0.00491502115806812,0.0190427809174365,-0.00655202999130015,-0.00699960177507168,0.0092757292232578,-0.00676440008854204,-0.016629656026652
"47",0.0139555164351423,0.0192872679312751,0.0578094392278923,0.0555468099456071,0.0194499196354471,0.00923178163837653,0.01750507868983,0.0122932990246387,0.00503303987898902,0.0040057278169269,0.00130429130267984,0.0151600934238827,0.0255495308447868,0.00860288880726785,0.0168960762427621,0.00868961319289292,0.00307660995424243,0.0134435786268993,0.01719700639018,0.0183820463949337,0.0047796161091562
"48",-0.00861866634231843,0.00437757197013417,-0.0163023773459365,-0.0203673028244337,0.00503666036508136,0.00884376793270015,0.000253292807838441,0.00281558140016372,0.00250705239429866,0.000190349291523572,-0.00104329691257767,0.0049512711393372,0.00338282600362043,0.0278447521637775,-0.0101441324332575,-0.0140530699458085,0.00480107158488806,0.00118253244627475,0.00718343550325465,-0.00713333385906304,-0.0176380841935342
"49",0.00498748801507653,0.00707293481786128,0.000864677961353753,0.011456753791386,-0.00296125850152988,-0.00578534980803918,-0.0010135564024913,-0.00658206419564056,-0.0199153097009414,0.00247124923790431,0.00520563382726519,0.0142520227072014,-0.0134103435705459,0.00215749814002109,-0.00942436805392959,-0.00169971712309306,-0.00275524435742469,0.00286605607972555,0.000439789187597612,-0.0103441444054438,-0.00866509618831883
"50",0.0583406234528262,0.0135519238034971,0.0414786500934541,0.0390955253714453,0.0105981649653995,0.00203376112402284,0.0100896303026586,0.00845472391893245,0.0267774701283327,0.0102003151129799,0.00646916475291294,0.00425144885735816,0.0345731901820125,0.00949907556307966,0.00799594214019953,0.00931289361002421,0.0151110831368483,0.00854920972723418,0.00900575741706968,0.0098966169869205,0.0110886869801173
"51",0.0143296204154898,-0.0103943588181757,0.031022896011994,0.024730781257717,0.00229328322289604,0.0117149390676975,0.00961605911198531,0.0069914057793726,-0.0274162437048275,0.00786226438655593,0.00898709348377874,-0.0203573265679241,-0.00349618536269631,-0.00581130248389481,0.00610751084164569,-0.0141445073861646,0.00371728965753141,0.0139236461248244,0.00147771562430142,0.0115711126371857,-0.000538068347660222
"52",-9.94975375181089e-05,0.00386569456986266,-0.0105051471146712,-0.0146100253485547,-0.000244072713027842,-0.00402415029972538,0.00644204408237313,-0.00325657417371929,0.0126985833371273,-0.00729861946792298,-0.0144183754242716,-0.00542679058779067,0.00844351565516574,-0.0123458358222993,-0.00284553037531481,-0.00657426978426046,0.0139416717431903,-0.016430541396096,-0.0040557957443836,0.00220994565080267,-0.0062086850811658
"53",0.00832342320977275,0.00358262810426059,0.00567032706008795,0.00771608766586265,0.00606892491136767,-0.00748763996077268,0.00615538075459004,0.00186219793106462,0,0.00374953570147931,0.00929278757545941,-0.00592548123901542,-0.012692159711265,-0.00498133035020425,-0.0172453462951064,-0.000860708703257567,-0.000593530534784802,0.00133779284165995,0.00889585953991626,0.0114136445363613,0.0113086827143546
"54",0.00698178754253976,0.00356983868622504,0.0207841214622613,0.0144985370679113,-0.00180738358510916,-0.0089778199423633,-0.00171969087952659,0.00139437624265462,-0.00252684910190891,-0.00431318062011231,-0.00747908063961434,-0.00109537605819754,-0.00296626098101675,0.0154849795907332,-0.00373444417408823,0.0170749737525779,-0.012145495242645,0.000501211271038863,-0.00277226060371018,-0.00788785860095234,-0.00187592176143592
"55",-0.00875946702302894,0.00258018738276933,-0.00794285351393688,-0.013730192811902,-0.00363806434492603,-0.00771569076425135,-0.00061489272059746,0.00509614260200913,-0.0191576740329333,-0.00565399169223768,-0.00233251369196966,0.0183064373850164,-0.00670643348149202,0.00122850138300732,-0.00604609368118363,-0.00622702266882008,-0.00250714667756934,-0.0104097649220201,-0.00328146526546466,-0.0168593168048739,-0.00564897265474955
"56",-0.0198679220303803,0.00452148471884584,-0.00319489089651918,0.00230149698827939,-0.00374655650646331,0.00401958799386966,0.000614892720597445,-0.00556071868469718,0.00450306325415467,0.0122101639069316,0.00878331660601817,-0.0125301353200081,0.0104128869463408,-0.0114216398307915,0.00188028886485191,-0.000852151734566352,-0.0124275405955563,0.0127454349861808,-0.00359689616311866,0.00890874488910943,-0.00189010451841641
"57",-0.00110982203794202,0.0056452474170363,0.0276151670329734,0.0234770343397971,-0.00241002816199966,0.00890897295891499,0.0105174015830557,0.021605069273086,-0.00257069550310087,-0.00299177485682267,0.00487492947474093,0.00620734457433373,0.0101224753157608,-0.00217560303374093,-0.00796316026911261,0.00594986880623505,0.028563348852818,0.00133222334441517,-0.00206880154673106,0.000886524880757052,0.00108049713375418
"58",0.024480843654113,0.0213209138028886,0.000777907468244521,0.00298953884836599,0.0152069352956655,0.000713375826431705,0.00727275932907966,0.0242599498774835,0.0162760893145473,0.0120987981190681,0.00967913822490406,0.0212757699936401,0.00529633235142252,0.033652609677881,-0.00210615073642776,0.0442060925044957,0.0284425523409948,0.0109236438748213,0.0166015248945351,0.00882228924620379,0.036839994798774
"59",0.00241052877760744,-0.0124763358085788,-0.00859044720503813,-0.0112571545246344,0.00770419086150434,0.00761154534909328,0.00626055500155718,0.0154154120674439,0.00882451361525119,-0.000185030993219114,-0.0020299423362372,0.00573846334614232,-0.00529633235142257,0.0246632616856276,-0.00126582295383,0.00646553976464203,-0.0188062929176869,0.000822706751463548,0.00319381320757738,-0.0208572016095751,0.0002601795253391
"60",-0.0053701817780652,-0.00524476726729508,0.00156739844001268,0,-0.00746254814038747,0.00403592516351782,-0.00108075663476732,0.00305476999495708,0.00281999246882895,0.000739918642710514,-0.00509295727790614,-0.00452762620713546,0.00875119532056283,-0.00677369693485252,-0.0237114601323673,0.0114805692950833,0.000391351144805022,0.0045946913783104,-0.0071053952478585,0.000448329978368005,-0.00364868791549143
"61",0.00512447549411933,0.0170320418944324,0.0201557210923059,0.0209118897504655,0.00663604386791083,-0.00241959993032836,0.00801775371515671,0.00521513567910812,0.00686002066616316,-0.00129521712990895,-0.00306827139204503,-0.00287813574427049,0.00145111579971423,0.0169942560453709,0.000648298239886038,0.00845894549558442,0.0333797161072693,0.0128509291924658,0.00883483825907399,-0.00269299983219191,0.0273001759974524
"62",0.00919731523210078,-0.030709731409721,-0.0209391132201098,-0.0239353236484626,-0.00617978177834266,-0.00394437932378283,-0.000238407439441405,-0.00739616162546839,0.00155255426310932,0.00756251875030065,0.00790719589835781,-0.00273431736514301,-0.00636423640969976,-0.00553533824129956,-0.00824299678204857,-0.00872444397052796,-0.0128542593529823,-0.00713709436706136,-0.00592914130105316,-0.0185988577355449,0.0075930509075972
"63",-0.00998398128378104,-0.00293633702991529,-0.0118251279398156,-0.0121859847655315,-0.0101006059378695,-0.0171713131577732,-0.00669858964094797,-0.00525395254115774,-0.00404166569137619,-0.00608240747176466,-0.00432845997251265,-0.00442107588016433,-0.010267783643854,-0.0153079232961245,-0.0267094566416074,-0.0195742943645344,0.00563812473535595,-0.00489557113520192,-0.00859758914753435,-0.0226914112020707,-0.0131981611237197
"64",0.00813171914990554,0.0131901173138055,0.0126085200676197,0.0152094186635287,0.0106371926324784,0.00493625025362259,0.00812818245054254,0.0178381932484042,0.0120763195450387,-0.0105939100633626,-0.0141336028672228,0.00578916912387626,0.0108148794904535,0.00856599537019209,0.00201139859968541,0.0043231626370277,-0.00104876779408438,0.0173522557044997,0.0124457927246976,0.00839557170163815,-0.00102249497661002
"65",-0.00518490693938027,-0.000615790650644225,-0.0141958219881921,-0.019817721749723,-0.00728143070649137,-0.0136337579701081,-0.0130611167151863,-0.0187165420093101,-0.0192672212517639,-0.0288116972385457,-0.0012948337947898,-0.0292869267011499,-0.0234263226047766,-0.0172060014489137,-0.0266984183645337,-0.013572412470384,-0.00363150246190645,-0.0129451645920371,-0.0104045722939661,-0.0211225877031102,-0.00718688925045595
"66",-0.00669195037795693,-0.0268442569391677,-0.0144002488397399,-0.0170811606380603,-0.00152762912954763,0.00270017819057888,0.00289052351080952,-0.000439463861170774,0.000313725492769205,0.00345556112715496,-0.00233493425578898,0.0048373348598708,0.0100279391861245,0.0163232590052448,-0.00367563014327394,-0.00383352057644828,-0.00614618279742078,0.00325203538637732,-0.000855533469529835,0.00991275523222657,-0.00309597770512801
"67",-0.0107712058175827,-0.0149351651455993,-0.00971667563857243,-0.00392311213247178,-0.00413495251076745,-0.00155690518760105,0.00216242275517868,-0.00220022090960242,0.00625392907629945,-0.0109838275479466,-0.00286123228103223,-0.0169548802510648,-0.0111483874826142,-0.0166225258038275,-0.00115141060504193,-0.0216314590838671,-0.0109449492022143,-0.00260078170005748,-0.002544467214971,-0.00282220319022335,-0.00155159069141894
"68",-0.000648977882648328,0.0147543660129425,0.0145398361140018,0.014826646946575,0.00945125641138421,0.0111559880283336,0.0120476199242984,0.003956918770236,-0.00249688019858715,0.00656626538460077,0.00726709660649938,-0.00317158527829347,0.00112044829648951,0.0020929892526094,0.00780357414226265,-0.00534084192942158,0.0410245451001643,0.00454693865554344,0.00891024785652073,0.0117069939254993,0.00644913882333872
"69",0.0122098496152806,-0.000904486313471908,0.0182762337726004,0.0138463750632574,0.0115466659741001,0.0216438871169954,0.000948092035938862,0.0289749999677366,0.00591994251099018,-0.0127859161440594,-0.0109205453466609,0.0283429290856779,0.013164183800897,0.0489608271957017,0.021262958952378,0.016492337474069,0.0246515737607933,0.00371958058019137,0.00988136132807071,0.0298118844222943,-0.00102907135399944
