"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58"
"1",-0.0111279078173459,-0.00149383075791109,0.00304634148710589,-0.0095372391911869,0.000149086843362216,-0.0142951565028889,-0.00681202862338852,-0.0110145011218298,-0.00798758731342669,-0.0088804896966863,-0.0122658330221587,-0.0146810077723931,-0.00537980034556583,-0.0116452651071484,-0.00862027270456432,-0.00431814874167892,-0.0108831426514393,-0.0190968274733619,-0.0102774471607028,0.00444994566068067,-0.00620845317638024,-0.00333366460208542,-0.00595344080249873,-0.0145616560616107,-0.0109367837789528,0.00263255375702714,-0.0086250169256168,-0.00315981800035552,-0.00409485383151116,-0.0127484644903513,-0.0034628737951594,-0.0112861898688528,-0.000943770278767115,-0.00672110067307742,-0.0262731161438002,-0.00245587230111209,-0.0077511184215883,-0.00707838763976267,-0.00239200902008602,-0.0985724453096501,-0.0143061878609084,-0.0126561509552806,-0.00526661478312662,-0.00226169191067709,-0.00837826564599758,-0.0173798443647817,-0.00588125390917215,-0.019466336743623,-0.0161861380347275,-0.00374895403857696,-0.00776284925117353,-0.00658490514497702,-0.0131440795719909,-0.0114870087361431,-0.0026173633277015,-0.0133502610158845,-0.0117036446440039,-0.010171175408472
"2",0.00549111290292391,0.0130107286103733,0.00377817208303272,0.00786079286393464,-0.00770702307112757,0.00523950873598521,0.00764462648929229,0.000178619273494619,0.00393407548024425,0.00318066425907094,0.00522558234919816,0.00827201327333045,-0.00128518203012595,-0.0012482836336117,0.00426486512269381,-0.00245916161169639,0.0139604823624104,0.0103595982651205,0.0115976142563887,0.0154746704581561,0.00297972765422407,0.00371162808070278,0.00882988645543658,0.0142122829141015,0.00716096623991121,0.000525693270090558,0.0182400086893593,0.0026957737056215,0.0124702310603758,0.00221284439855927,0.00939874569991764,0.00696450388230855,0.00812492745471682,0.0273766559976725,-0.0137043660321125,0.00887398724191275,0.00819223002997614,0.0065508919134342,-0.00077511190154176,-0.00721466669755164,0.0104773950310878,0.0145349678536605,0.00475402426764209,0.00624047700044059,0.0109078406872735,-0.00926310759807154,0.00540823937880684,0.00529285578267777,0.00295177025231384,0.0135928169651074,0.00489956884115848,0.00407027711648992,0.00863853197496344,0.0192123440130111,-0.00579594559574032,0.0119533673110025,0.0301174224641572,0.00691799210529118
"3",0.005285424566464,-0.00153582639911703,-0.00134770909886787,-0.00572103192588496,0.00337445485366417,0.0115459909970609,-0.00944945797551918,0.00534379611513331,-0.00379815974778887,0.0149715191057569,-0.00557492733091698,0.000401767783628529,-0.00334922379288236,0.00608822947100508,-0.026986817999331,0.00234219570712412,-0.00238043725633112,0.00813012608325009,-0.00153152923428949,-0.00998079954106795,0.00978317643892563,0.00188843217267562,-0.00348766592955252,0.0226168267079101,0.00564314796811685,-0.00256536894514914,0.00486919136957925,0.00271926251426959,-0.012327104703413,-0.00544859823263664,0.00209783618464263,0.00373222611240662,-0.00303907940575118,-0.00107190401652472,0.0137043660321126,-0.0081058790545204,0.00110192848615673,-0.00383275443859676,0.00400992496262387,-0.00258933339906934,-0.00224622382600124,-0.00718199354840173,-0.00565597001245804,-0.00584098302082815,0.00659139583247303,0.0134533123118753,-0.0115157113646534,0.00431204598997403,0.00306062628559177,-0.00765275977088977,0.00804833318282842,-0.0219938610251679,0.0126981957138983,-0.00991325304608529,-0.000878993839635813,-0.00303338611457283,0,-0.0060549261260125
"4",0.0104877731106303,0.0272903233438864,0.0065864879551473,0.00706241375008618,-0.00217341870594907,0.00508913295924587,0.000755931685850821,0.00690451534654449,-0.0125822228835724,-0.00109554749199953,0.00406811742541898,0.00540812534953692,0.00796816964917688,-0.000137890593517311,-0.00674918197492856,0.0144004346582221,0.00245355624522789,-0.0021277681668721,0.00277089919290308,0.0219184641010226,0.00102419831705105,0.009015311604754,0.0174037900700342,0.00327942252693101,0.0015890175451303,-0.0135939230728754,0.0165979395021471,0.0110481409508439,0.00509149109700753,-0.00408272804092572,-0.00381752706416925,0.0245926228219817,0.0206775314412856,0.0320991775906709,-0.0108674846969129,0.0103881166369865,0.00527241994657272,-0.000595980036713401,0.0184347336781371,-0.00793913195825199,0.0194682338664198,0.00964259587958541,0.00719295398457711,0.00557622262743617,0.00287473017051092,-0.0245686429923952,0.00410756655283491,-0.000112856992057711,0.0098246404285181,-0.00667421255911152,0.00155022321434645,-0.00175163620064373,0.00746396152334489,0.0103329215141596,0.0119028333797867,0.0261620790545992,0.0210368825395058,0.0208649683682446
"5",0.000695289442228891,0.00613621997079758,-0.0125380813378911,0.00767822166487758,0.013191993555155,0.0119836813493458,0.00297596369642114,0.00510339866982445,0.00274876478736178,0.0245933050692731,0.00266435141685155,0.00478279110206526,-0.00436177728087701,0.00296187566411986,0.00876508589427012,-0.00219310989962565,0.000512012297725284,0.0127993684855133,-0.000131748522753646,-0.0283720126216875,0.00879104937891039,0.0163931269483831,0.0160929864177896,0.0180142955318308,0.00642205196670685,0.0111540788884863,-0.00265234838739216,0.0169470240936849,0.00445160803332355,0.00736467796717715,0.0186620297846415,0.00274188367546984,0.0227803967434635,-0.00359818321663383,0.00745896009362726,0.000607718037542872,0.00153256734977821,0.00548344782291897,-0.00518297003522961,0.0183847746819558,0.00525084581163997,0.0140610067501633,0.00834798539233222,0.000661769595986208,-0.0257973002602481,0.0107657414443081,0.0122224270135026,0.0171528836545093,0.0155901304146654,0.0105720609374734,0.0135908885217357,0.00686890847155353,0.00731903790168541,0.0361903394922904,-0.00664001880796202,-0.00348600259379459,-0.00326772250626558,-0.00569373878889644
"6",0.00416161516179493,0.0151496556852091,0.00487211682400037,-0.012829985774991,0.00376906170723112,-0.00125470530889638,-0.00280810774891783,0.0125590347764938,-0.0103470606517496,-0.0033670065479043,-0.0125729246451872,0.0065392088761244,0.0153103271309022,-0.00227233700806783,0.00167682114075917,-0.00742290580652901,0.00335759439517576,0.00479521398364378,-0.00187305324611971,-0.00107052971163528,0.0028499971790945,0.0151872077935282,0.00210943840613177,-0.0134932963376481,-0.00267333148245421,0.00769506221732329,-0.00270705166840134,0.00119955031927001,-0.00940004095413694,-0.00254141485584565,-0.00197285046843365,-0.00538647887449222,0.0132244320988161,-0.00570542271324596,-0.00160804054751011,-0.0123788544877539,-0.000875465146745406,-0.00508611040885131,0.0118466844542779,-0.0191690884476519,0.0176076942078065,0.00437536679586935,-0.00438834297267801,0.00488353112043896,0.00632436982257116,0.00904983551991786,0.00619603934940234,0.00838789117515579,0.0036600749997777,-0.00462765415787881,0.00533436204914166,0.0218326635454143,0.00277555275290453,-0.0108839293002277,0.00931049229996994,0.00433116372469168,0.00497513464011393,0.00308815041383756
"7",0.00552201575732758,0.00919288985189254,-0.00663734234856943,-0.0060817847107075,0.00690961290624981,-0.00724533039545677,-0.00563994099149375,0.0300517748679928,0.00897362272125344,0.0140054047529602,-0.00281558140016363,-0.00375977488509912,-0.00202788409164589,0.00440226326589263,-0.000223413763217037,0.039601226403091,0.00631978277453456,0.00288600488913485,-0.00137411500323662,-0.0200838928170787,0.00912852166227043,0.00678850010753017,-0.00532433119201925,0.00161535089706695,0.00995840238770269,0.0214546259544232,-0.032724881364426,-0.000299760203076825,-0.0132521748625736,0.00535254138736443,-0.00490197060020689,-0.00652344695115585,0.00230525159079711,-0.010802801112977,0.0165589818534669,-0.0111335617342887,-0.00438885935998852,0.0035035569471318,-0.00804321525859212,0.00820477351315,-0.00111326808663643,-0.0102778201336939,0.00875751250032777,0.0126906916787971,-0.00602230064643344,-0.00896238305029035,-0.0027177749730776,0.00595030588902541,-0.00148529019022322,0.00240215460401839,0.00763441016349315,0.00732218892461771,-0.0375947904285365,0.0160301707869864,-0.00648816675279586,-0.0363989373111562,-0.0168912367551927,-0.0319487045425407
"8",0.0111235852186623,0.00650707226351355,0.00508355044670508,-0.00362155217010327,0.00555199050339138,0.00491990426739744,0.012916391933227,0.0143623043261045,0.0145987994211526,0.00437439418412921,0.00725743557649671,0.0390758237455874,0.0166083334411409,0.00561222470945451,0.00468123904357648,-0.00179191446760867,-0.00086938574006776,0.0104785458578042,0.0130302374264363,0.00103622598996753,0.0113410359569758,0.0122322785726572,-0.00825360992578848,5.20369640617415e-05,0.00234650095171407,0.0035208561954714,0.00822128457883498,0.00752675217885624,0.00515855054603258,0.00257376739191555,0.0116498874892496,0.0226740132087068,0.00610967626002918,0.014290923245669,0.118705970654984,-0.00171192945085625,-0.0637910547937148,0.00572470738371093,0.00399538989865638,0.0551315737532666,0.0477122990015451,0.0306344678076709,0.000315929112330172,0.0107326303387645,0.0187005225202338,0.0141464278378782,-0.000563221642599225,0.009750851454791,0.00604162567269488,0.0112052385832344,0.00320034149717679,-0.000713213554751495,-0.018883599911675,-0.0357230308111931,-0.00457358881716947,0.000471715929230246,-0.00363435653257117,0.00832619905316345
"9",0.00576957310637594,-0.0120463226838273,-0.00447215815158255,0.0119464961883783,0.00920923114956862,0.0027647520835988,0.00705836436744602,0.00874953992819681,0.0193164959753664,0.00210494740178474,0.0189469623534588,0.025598988659022,0.0148627952710799,0.00333860574267523,0.0177444452990719,0.00391565080486203,0.00484402511893339,0.000393275002610921,-0.00717717935395766,0.0189103674975627,-0.00366243930286492,0.00326526423227741,0.00247472072366355,-0.0203270520589458,0.007185719541887,0.00446309066322124,0.0147068588539458,0.0228860434944259,-0.00583546769788359,0.011137599153998,0.00410142260248214,0.00804249102898448,0.0156157656310254,0.0189701316860873,0.0278975035368911,-0.0015588467692913,-0.00211193320314339,0.00104931477103534,-0.00800673769398901,-0.0114808988992422,0.0220553738231692,0.0281927662289197,0.00252327907904061,0.00385109590209747,0.0151506906288457,0.00977625486343931,0.0021572957763939,-0.0148454411949282,0.00713439411387411,0.00321471456611906,-0.00483593343141638,-0.00908394243391963,0.0103060540809763,-0.0481123211959337,-0.00128172978799626,0.0156077899826567,0.021145748346399,0.0279501992979189
"10",0.0174442531483305,-0.00275298646347641,0.00352518838384656,0,0.00504011434854186,0.00998946934659584,-0.00497719816362135,0.010301783527826,0.0103093696588613,0.00299940236862953,0.0102471578652458,0.011272409853772,-0.00147637822092683,0.00806216920869756,-0.00394046044020066,0.00478976131530298,-0.00155183461410983,-0.00502587901972501,0.0104083422231415,0.00836982445796439,0.00440564158988277,0.00226509625637997,0.0129558525029821,0.00864941316034065,0.00458369109228816,0.00741565749778346,0.0129779005507456,0.0150382823483971,0.0130225041830101,-0.00404812815443894,0.00870617706274728,-0.013345184486085,0.00494466870778372,0.00574902053458851,0.016775789504837,-0.0141400627738125,0.0146907154100038,0.0101728294898348,-0.00249791970016709,0.000992802265711551,0.0143738339363255,0.000984521219379836,0.012584295044487,0.0119716152148867,0.0127648962734239,0.0137722794683337,0.00355406285066455,0.0148935721772782,0.00943403223335849,0.00753105369689314,0.007026440231194,0.00175652688985906,0.0172356088405838,0.0391013980949928,0.00417628264873664,0.0115398580813508,0.00941001930130211,0.0145024397984151
"11",-0.00299750432598602,-0.00417213199845418,0.0042542524322904,-0.0142166447229174,0.00658549242640254,0.00334898611661083,0.00410801623156874,-0.00964453736548762,-0.000394555144199201,-0.000898876465017161,0.00812278834360424,-0.00904482400596461,-0.00246548448360726,0.00652388230385257,-0.00230579295132495,-0.00289339173589077,0.000758155118148975,0.000987459347542535,-0.00169244026685738,-0.00158109837731634,0.00955123290001579,-0.0131669107370438,0.00142923224127382,-0.00742809935696138,0.00724933281794409,-0.00487419860395012,0.00741496301239491,0.0177468206636049,0.0128550020382141,0.00545431105381329,0.00184263917992133,0.000959132152708879,-0.0143128268406244,0.00140029301730244,-0.00826799614196726,-0.00348708547993328,0.0246926125903714,0,0.0075440714925004,-0.00148957326450208,0.000447935016541269,-0.00438308832327296,-0.00099589174132408,0.0060583297757604,-0.00129804590231357,0.00834023383259883,-0.000466918811302983,0.000770189820984272,0.00735051755934165,0.00025145635269325,-0.00112597744034875,0.00290415115905234,-0.00381137124276533,-0.0153079188937088,0.00409190575976832,0.0011140162347314,-0.00910008593449422,-0.00757664557348184
