"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
"1",0.00412313088559404,0.000257411301777465,0.00821137157031278,0.00566196350216004,-0.0046620131058113,0.00336984312155036,0.00859336504309536,-0.00271534334886587,0.00589154363988136,-0.0109211132785568,0.00290736295714594,0.00306435377688014,-0.00212089156913762,0.00551760663000917,-0.00165975141836451,0.00273258150409913,-0.000378071838151715,0.00186741417479546,0.00825011554518924,0.00172752300520474,0.0137905040600382,0.000814332292558175,-0.00375987408718192,-0.00135272256001107,0.00141562877548168,-0.0155064982711422,0,0.00453638956134062,0.00139447595672942,0.0060449708724038,0.0121769791937035,0.0092756142403644,-0.00852387958289992,0.00481001408378488,0.00346907096064907,-0.00637350787209212,0.00212766037711661,-0.00529464909793432,-0.00520435890736187,0.000272814078898509,0.0015339779047255,-0.00313185348379393,0.0100608871035607,-0.00231023205061057,-0.0182601364614066,-0.00392862588565003,0.0158032570774041,-0.0109167280276902,-0.0173679735108103,0.00257842016144534,-0.0192026382638951,0.981041184770494,0.00226808897411111,-0.00338749461376518,0.00786344200138503,0.0165460042494473,0.00738481725983187,0.0150959510600763,-0.00394060772313093,0.0243247945240368,-0.00227920326586266,0.00747798899205376,-0.0140060516042014
"2",-0.0226728036083112,-0.0168711013783416,-0.00867818866429546,-0.00699886209700171,-0.0156989095431036,-0.0109937682322096,-0.0127294867508874,-0.0173705418977571,-0.0137429317871153,-0.0115352855961545,-0.0224188732884137,-0.0148988114238829,-0.0171310399301837,-0.0204394168147359,-0.0258006459447331,-0.0195396998204804,-0.0192809256296453,-0.0159852957205804,-0.0121235871409862,-0.0145411128599133,-0.0180166609453673,-0.0462293433077583,-0.025433720895186,-0.0153455696746603,-0.0240526985503521,-0.0325294009380678,-0.0215326682983564,-0.0130292034959065,-0.0182816492927852,-0.0152371281821282,-0.0194834360049365,-0.0112054958300142,-0.0180609542281618,-0.0152305615466744,-0.0147855505224962,-0.0252522320637444,-0.0397451155945577,-0.014656629966106,-0.0276974294710696,-0.0140092938067852,-0.0338275570772532,-0.0347888919856053,-0.0188038226464851,-0.0112976778996137,-0.0131876413076045,-0.00840691976407276,-0.0264003184492687,-0.0295777274774009,-0.024715589475626,-0.011443809937767,-0.045166835455473,-0.0476861965250754,-0.0421066132785464,-0.0338712166688643,-0.00493551198175194,-0.0132402161149477,-0.0121545933180418,-0.00296606690450982,-0.0345858620603861,-0.00896933067164552,-0.0197798095302662,-0.00776127511292832,-0.010194417692235
"3",-0.0270684369815305,-0.0518399194508286,-0.0152124003159308,-0.0264332570681555,-0.0276737130505556,-0.03196816501139,-0.0171009297554243,-0.0318577847160769,-0.0224967418679917,-0.0204495904196252,-0.0243148162181202,-0.0320826884983737,-0.0329338216712488,-0.0285708680833379,-0.0326288509311763,-0.0209619127190374,-0.0289421843709203,-0.0308012799585404,-0.00760601013982484,-0.0412798289713366,-0.0431660957004839,-0.0338133643657781,-0.0255688335571866,-0.0171566464569548,-0.0268758374483637,-0.0090441907614994,-0.0367362398256192,-0.0241333412787889,-0.0256537730470837,-0.0146822474956368,-0.0169556731659849,-0.0172110109737545,-0.0354875948313161,-0.0191840610350743,-0.0242241031112173,-0.0511207467208296,-0.0421590472102801,-0.0524280582052864,-0.0281618610942529,-0.0289061798378578,-0.0462406976219721,-0.0537064188417694,-0.0103424602360467,-0.0238408451214834,-0.0519461236574863,-0.0105666450788311,-0.0249293830425254,-0.0304793037457999,-0.0312170298505027,-0.0446899357982262,-0.0428242230201194,-0.0428278110157565,-0.0506468015883472,-0.0415426996503037,-0.0158679516672021,-0.022723873991601,-0.0157541947990348,-0.00227411975904633,-0.0322151034811547,-0.00435764748843038,-0.0187946017775668,-0.0157056340811449,0.00638367951448909
"4",-0.0256772904863351,-0.0187372145316848,-0.0160895545750377,-0.00966191091173697,-0.0318142923009471,-0.0290617791581411,-0.00326327192360132,-0.0447836026269734,-0.00520881285466025,-0.0175376206653275,-0.00721624002974253,-0.0175230255327629,-0.0225743220385392,-0.0207508007103812,-0.0124041755821385,-0.0106480684029566,-0.0168071183163812,-0.0177519454584503,-0.0140649294674036,-0.0226538759005232,-0.028886034640116,-0.0250013022054173,-0.0184029730199095,-0.00877814625450076,-0.0187820110589384,-0.00329489589685254,-0.0195445960729703,-0.00423669607032491,-0.0148953329464405,-0.0176552225289576,-0.0100558485174687,-0.0148493076651475,-0.0215776006445472,-0.0142555871702181,-0.0150300834056379,-0.0209212651606398,-0.0231415285616945,-0.030528574252852,-0.0127390257774297,-0.0218776716508612,-0.0264169479541033,-0.00618771310816553,-0.0146251591203374,-0.00359990103347016,-0.0131468910811358,-0.0107366044009786,-0.0134394203616612,-0.0113178249326615,-0.0041392803196134,-0.0255022076103946,-0.0113556933536733,0.0144235345848195,-0.00223964259350469,-0.0100790828735669,-0.0149634467801135,-0.0122813145419491,-0.0125007502208,-0.0228510518616223,-0.0228051742910672,-0.0154629993997471,-0.0125287509373063,-0.0143491120580562,-0.00494379445650146
"5",-0.00536934633536997,-0.0126261924237708,-0.00741460521317862,-0.0048661896511729,0.00335289501031097,-0.0004520284854911,-0.0133554680375453,-0.00666003127760227,0.00646205802809102,-0.0064308903302904,-0.00139372844860369,-0.0117632323451555,-0.00917437627604127,-0.00948479522697518,-0.00446761725971604,-0.016851372957594,0.0106373306085838,0.00496278934212888,-0.0146487923388331,-0.00152866271806497,0.00862169593987709,-0.0237888619640147,0.00724154968217557,0.00650323058269902,-0.000606888199479829,0.00657897109804234,0.00721078181736184,0.00751953914429034,0.00363141570197524,-0.00703456743922618,0.000367444428165101,0.0184458457907517,0.00167644632725235,0.00402212709150392,0.00416884397403334,0.00281492092980982,0.00861905433679812,0.015487511114702,-0.00593473551981469,0.00927005479628651,-0.00358698821698571,-0.00900594933559525,0.00299659702101066,-0.00361290715577054,0.00821773753973323,0.00319319434221141,0.00662010508960627,-0.0201197507452375,0.0108594509105679,0.00175299506418518,-0.00764274080817146,-0.0142495610283612,-0.0158195389448928,-0.00219268280258683,0.00831509583605884,0.0173328115864717,0.00744408620129636,0.025998457852048,0.00755512512897879,0.00942521542552137,0.0103524715147107,-0.00541610048260285,0.0111288906947095
"6",0.0258137625050466,-0.0111562539692021,0.00339175000112088,0.00694447235281099,0,0.00282183154681711,-0.00880718091276204,-0.00435292835324872,0.00677606016358094,-0.00621280797253855,0.00139372844860366,0.00548848798183552,0.00688866099518532,0.0123851870000851,0.0148150857851407,0.00582474508887124,0.0250382720121803,0.00788958727516292,0.00934675378671565,0.00220731900471659,0.00340603526555414,0.00692044284457376,0.00798513691931305,0.0125349830696962,0.00635403045504773,0.00544960476756491,0,0.011081735606687,0.00812278834360424,0.00852736211272207,0.00348400462436098,0.00293303127000282,0.0091705519722081,0.0188872413675899,0.00466926918368369,0,-0.0111798751984717,0.000640136584326046,-0.00165480759258473,0.00632367729604029,0.0154515341731784,0.0172477542306988,0.0162780697600586,0.0107997964062265,0.0159317095218369,5.69867085345088e-05,0.0109370393898944,-0.00415628195991776,-0.000120625147363569,0.0169481631128345,0.00669058648724812,0.0050321119547408,0.00429347799337281,0.00315047175177299,0.00344432028224443,0.0050261076230012,-0.00225564005411867,0.00522376253163957,0.00510923378263797,0.00485677446761374,0.0100503358535015,0.0155832178380473,0.0064612942463172
"7",-0.0279695994964598,-0.0511469520623136,-0.0188807692034779,-0.047113370082681,-0.0288644826677196,-0.0502734548645761,-0.0248793805710187,-0.0241139210042486,-0.0184742049040963,-0.0489589657435828,-0.020259556184821,-0.0528212666624007,-0.0480467334886928,-0.03471643695777,-0.0304592074847087,-0.0235053556736531,-0.0322512866550587,-0.0431577261126208,-0.0083889910470907,-0.0278607874258573,-0.0455542077660108,-0.0403431819662187,-0.0339746885147397,-0.0155177030632992,-0.0238070148011291,-0.0243626980740516,-0.0271449967181789,-0.017941053081157,-0.029532959878832,-0.0143305353160649,-0.0205277665876532,-0.0203820336487509,-0.0311866825365831,-0.0404425326336734,-0.0225081472709537,-0.056745122380933,-0.0439498265212881,-0.036715321845569,-0.030947643014953,-0.0343956960747267,-0.0437397544866415,-0.0537442760066906,-0.0183656584465015,-0.0126974938617861,-0.0333776348616853,-0.0165311995582332,-0.0314290538189044,-0.0477702762686865,-0.0413979629304356,-0.0290541631785123,0.0216734043073314,-0.0236438334568451,-0.0353973862300717,-0.017938938347958,-0.0359389978590518,0.00844859096035891,-0.0323194780516088,-0.0326566836025849,-0.0396742741348398,-0.0289736345325613,-0.031875208530449,-0.0210288122798249,-0.0150354972990172
"8",0.0108855041915381,-0.00566745773642481,0.0339234596403227,0.0218842814348288,-0.0138770657095515,0.00626220513976628,0.0152002926608092,0.0183928890783637,0.0170514765830154,0.00706524678123709,0.0169113387711609,0.018296679651791,0.00359497091785879,0.00458094570083479,0.0117559756318298,0.0187421818097407,0.0181334051092735,0.0102041701742417,0.0253321674446617,0.0148868942821684,0.0115278341033419,-0.0064833940634724,0.0165922479121238,0.0071785303449386,0.0151738676564261,0.00697640375095753,0.00602209916309288,0.00863692939412007,0.00530933841852126,0.0170806229894878,0.00726057364360418,0.00364661435095113,0.0127607005902145,0.0233098975565648,0.0110556535391658,0.00962257609917113,0.0177718904766841,0.00419565592850738,0.00714896661734139,0.00885745383406102,0.0110285581709331,0.0146877080675771,0.00868469363040249,0.00876821572189667,0.0149722073189699,0.0101921246203071,0.00398307721015668,0.00435920481061478,0.0149824259900776,0.0175400604449789,0.0136560390912052,0.0134667352236254,0.0178553068079058,0.00347488013841286,0.00627703843452392,0.01115488813487,0.0148551009909241,0.0310924180537547,0.0285886136514038,0.01389222821598,0.0152674721307884,0.00353565483230758,0.00857420305270018
"9",-0.00965302829989359,-0.019782329115911,0.00601743700134608,-0.019348507571065,-0.0256537730470837,-0.0199863897625065,-0.0228879696082114,-0.0298018287326279,-0.0192261784187037,-0.0241173651335139,-0.00926582510243654,-0.0304884126657096,-0.0193242728264028,-0.0256981548221288,-0.0230383029620548,-0.00239012197172016,-0.0366017128711067,-0.0277938632012283,-0.0257151624704079,-0.0201325786313517,-0.0244685115113374,-0.0266096500894723,-0.0354189390820678,-0.0124639549114025,-0.0302679066541617,-0.00602220520527574,-0.0359970953838876,-0.0177296232201986,-0.00623558602439796,-0.0149875989695896,-0.0179679174161618,-0.0103110842027368,-0.0274224552565042,-0.0222850447894351,-0.0213430802004482,-0.0444350207052874,-0.0235594221336034,-0.066273535026516,-0.0366189446521813,-0.0262075749692989,-0.0439533428673997,-0.0399037344104114,-0.0148823073433885,-0.00497641524633565,-0.0274634757522996,-0.00770644463547069,-0.0294991766899905,-0.0286805451340355,-0.0364709190163124,-0.0442553346499849,-0.00970208580645059,-0.0163063857252645,-0.0280902734662626,-0.0267169996721522,0.000118056785450818,-0.0134519794971649,-0.0258973786270879,-0.0175473882980288,-0.0240539481395117,-0.0186476581543031,-0.0201376116268312,-0.00812112252234178,0.00897149324246774
"10",0.0093480107590203,-0.00967397152839628,0.00110453660144633,0.0140113662772279,-0.00404040953700497,0.00132092483932027,-0.00101595050900445,0.00208405771852997,0.0021747018356883,-0.0375909739388087,-0.0107771888260498,-0.0141178815457852,-0.0147422817372033,0.0176441686002267,0.0134025764964676,-0.0112300645452664,-0.012573596547283,-0.0104932757158387,-0.00114986597567962,-0.000526085062550038,0.00510382734174181,-0.0182254451805011,0.00418352304485418,-0.00212201671139781,0.00234907319672379,-0.00430108189939059,-0.015331310746789,0.0062600982204709,-0.0116510696989379,-0.00127854960172781,-0.00151200180005668,-0.00368447913049788,-0.0157621476938763,0.0020465599366263,0.00124721619731,0.0111048431999931,0.00310462838629724,-0.012557918851406,-0.00883554078067338,-0.00666063618954777,0.0103159000060845,-0.0190553122311185,0.0135302858656337,0.00531870516923949,-0.0105567199204586,-0.01143864924126,0.000767361592840679,-0.0180673387939704,0.00774583753873174,-0.00873719549052554,-0.00792360239718617,-0.0192908947505504,-0.0100743163813138,-0.0126202736249073,0.0163918902646143,0.00318898159151356,0.00597601582559694,0.0171994411824793,-0.00312887993298757,0.0144801106309924,-0.00509841014656821,-0.0128321665312339,0
