PERMNO,date,TICKER,PRC
11703,2016-01-04,DD,63.07000
11703,2016-01-05,DD,64.28000
11703,2016-01-06,DD,63.38000
11703,2016-01-07,DD,61.50000
11703,2016-01-08,DD,61.17000
11703,2016-01-11,DD,59.18000
11703,2016-01-12,DD,58.60000
11703,2016-01-13,DD,56.79000
11703,2016-01-14,DD,57.40000
11703,2016-01-15,DD,54.09000
11703,2016-01-19,DD,53.22000
11703,2016-01-20,DD,52.79000
11703,2016-01-21,DD,53.56000
11703,2016-01-22,DD,54.74000
11703,2016-01-25,DD,52.99000
11703,2016-01-26,DD,53.46000
11703,2016-01-27,DD,51.46000
11703,2016-01-28,DD,52.01000
11703,2016-01-29,DD,52.76000
11703,2016-02-01,DD,53.30000
11703,2016-02-02,DD,56.18000
11703,2016-02-03,DD,58.76000
11703,2016-02-04,DD,59.10000
11703,2016-02-05,DD,58.89000
11703,2016-02-08,DD,58.15000
11703,2016-02-09,DD,59.08000
11703,2016-02-10,DD,57.91000
11703,2016-02-11,DD,56.62000
11703,2016-02-12,DD,58.40000
11703,2016-02-16,DD,58.86000
11703,2016-02-17,DD,60.60000
11703,2016-02-18,DD,59.97000
11703,2016-02-19,DD,59.97000
11703,2016-02-22,DD,60.23000
11703,2016-02-23,DD,58.83000
11703,2016-02-24,DD,59.02000
11703,2016-02-25,DD,60.42000
11703,2016-02-26,DD,61.51000
11703,2016-02-29,DD,60.87000
11703,2016-03-01,DD,62.94000
11703,2016-03-02,DD,62.15000
11703,2016-03-03,DD,61.91000
11703,2016-03-04,DD,63.18000
11703,2016-03-07,DD,64.71000
11703,2016-03-08,DD,63.53000
11703,2016-03-09,DD,63.45000
11703,2016-03-10,DD,62.16000
11703,2016-03-11,DD,63.83000
11703,2016-03-14,DD,63.30000
11703,2016-03-15,DD,62.83000
11703,2016-03-16,DD,63.16000
11703,2016-03-17,DD,64.59000
11703,2016-03-18,DD,64.86000
11703,2016-03-21,DD,64.57000
11703,2016-03-22,DD,63.93000
11703,2016-03-23,DD,63.75000
11703,2016-03-24,DD,63.95000
11703,2016-03-28,DD,64.19000
11703,2016-03-29,DD,63.64000
11703,2016-03-30,DD,64.17000
11703,2016-03-31,DD,63.32000
11703,2016-04-01,DD,63.91000
11703,2016-04-04,DD,63.80000
11703,2016-04-05,DD,63.17000
11703,2016-04-06,DD,63.50000
11703,2016-04-07,DD,62.81000
11703,2016-04-08,DD,63.20000
11703,2016-04-11,DD,63.22000
11703,2016-04-12,DD,64.31000
11703,2016-04-13,DD,64.80000
11703,2016-04-14,DD,65.18000
11703,2016-04-15,DD,65.27000
11703,2016-04-18,DD,64.70000
11703,2016-04-19,DD,65.68000
11703,2016-04-20,DD,64.73000
11703,2016-04-21,DD,65.09000
11703,2016-04-22,DD,65.97000
11703,2016-04-25,DD,65.97000
11703,2016-04-26,DD,67.55000
11703,2016-04-27,DD,67.47000
11703,2016-04-28,DD,66.41000
11703,2016-04-29,DD,65.91000
11703,2016-05-02,DD,66.07000
11703,2016-05-03,DD,64.83000
11703,2016-05-04,DD,64.26000
11703,2016-05-05,DD,63.67000
11703,2016-05-06,DD,64.26000
11703,2016-05-09,DD,64.09000
11703,2016-05-10,DD,64.99000
11703,2016-05-11,DD,64.31000
11703,2016-05-12,DD,64.28000
11703,2016-05-13,DD,62.91000
11703,2016-05-16,DD,64.34000
11703,2016-05-17,DD,64.53000
11703,2016-05-18,DD,63.99000
11703,2016-05-19,DD,64.41000
11703,2016-05-20,DD,65.75000
11703,2016-05-23,DD,67.00000
11703,2016-05-24,DD,67.92000
