PERMNO,date,TICKER,PRC
10909,2020-01-02,CERN,73.62000
10909,2020-01-03,CERN,73.83000
10909,2020-01-06,CERN,73.99000
10909,2020-01-07,CERN,73.02000
10909,2020-01-08,CERN,73.44500
10909,2020-01-09,CERN,73.76000
10909,2020-01-10,CERN,73.48000
10909,2020-01-13,CERN,73.07000
10909,2020-01-14,CERN,74.21000
10909,2020-01-15,CERN,74.69000
10909,2020-01-16,CERN,75.58000
10909,2020-01-17,CERN,75.86000
10909,2020-01-21,CERN,75.81000
10909,2020-01-22,CERN,75.52000
10909,2020-01-23,CERN,75.68000
10909,2020-01-24,CERN,74.46000
10909,2020-01-27,CERN,73.41000
10909,2020-01-28,CERN,73.50000
10909,2020-01-29,CERN,72.28000
10909,2020-01-30,CERN,72.78000
10909,2020-01-31,CERN,71.83000
10909,2020-02-03,CERN,73.17000
10909,2020-02-04,CERN,74.22000
10909,2020-02-05,CERN,78.59500
10909,2020-02-06,CERN,78.95000
10909,2020-02-07,CERN,78.93000
10909,2020-02-10,CERN,79.62000
10909,2020-02-11,CERN,80.23000
10909,2020-02-12,CERN,76.68000
10909,2020-02-13,CERN,76.49000
10909,2020-02-14,CERN,77.07000
10909,2020-02-18,CERN,76.78000
10909,2020-02-19,CERN,76.76000
10909,2020-02-20,CERN,76.71000
10909,2020-02-21,CERN,76.07000
10909,2020-02-24,CERN,73.38000
10909,2020-02-25,CERN,72.41000
10909,2020-02-26,CERN,72.41000
10909,2020-02-27,CERN,69.89000
10909,2020-02-28,CERN,69.27000
10909,2020-03-02,CERN,72.55000
10909,2020-03-03,CERN,71.10000
10909,2020-03-04,CERN,73.49000
10909,2020-03-05,CERN,72.57000
10909,2020-03-06,CERN,73.36000
10909,2020-03-09,CERN,70.26000
10909,2020-03-10,CERN,69.14000
10909,2020-03-11,CERN,68.35000
10909,2020-03-12,CERN,64.68000
10909,2020-03-13,CERN,64.43000
10909,2020-03-16,CERN,60.53000
10909,2020-03-17,CERN,62.37000
10909,2020-03-18,CERN,59.87000
10909,2020-03-19,CERN,59.49000
10909,2020-03-20,CERN,56.55000
10909,2020-03-23,CERN,54.70000
10909,2020-03-24,CERN,58.42000
10909,2020-03-25,CERN,58.04000
10909,2020-03-26,CERN,61.04000
10909,2020-03-27,CERN,60.01000
10909,2020-03-30,CERN,64.24000
10909,2020-03-31,CERN,62.99000
10909,2020-04-01,CERN,60.71000
10909,2020-04-02,CERN,61.96000
10909,2020-04-03,CERN,62.27000
10909,2020-04-06,CERN,63.96000
10909,2020-04-07,CERN,64.26000
10909,2020-04-08,CERN,66.41000
10909,2020-04-09,CERN,68.38000
10909,2020-04-13,CERN,65.72000
10909,2020-04-14,CERN,68.95000
10909,2020-04-15,CERN,68.21000
10909,2020-04-16,CERN,68.64000
10909,2020-04-17,CERN,70.01000
10909,2020-04-20,CERN,70.25000
10909,2020-04-21,CERN,68.59000
10909,2020-04-22,CERN,70.78000
10909,2020-04-23,CERN,71.15000
10909,2020-04-24,CERN,72.75000
10909,2020-04-27,CERN,73.30000
10909,2020-04-28,CERN,71.76000
10909,2020-04-29,CERN,71.01000
10909,2020-04-30,CERN,69.39000
10909,2020-05-01,CERN,66.71000
10909,2020-05-04,CERN,67.06000
10909,2020-05-05,CERN,68.47000
10909,2020-05-06,CERN,66.89000
10909,2020-05-07,CERN,66.99000
10909,2020-05-08,CERN,68.75000
10909,2020-05-11,CERN,68.44000
10909,2020-05-12,CERN,66.22000
10909,2020-05-13,CERN,64.95000
10909,2020-05-14,CERN,65.59000
10909,2020-05-15,CERN,65.11000
10909,2020-05-18,CERN,68.38000
10909,2020-05-19,CERN,67.78000
10909,2020-05-20,CERN,67.79000
10909,2020-05-21,CERN,67.12000
10909,2020-05-22,CERN,67.28000
10909,2020-05-26,CERN,67.39000
10909,2020-05-27,CERN,68.31000
10909,2020-05-28,CERN,70.87000
10909,2020-05-29,CERN,72.90000
10909,2020-06-01,CERN,72.59000
10909,2020-06-02,CERN,73.16000
10909,2020-06-03,CERN,73.51000
10909,2020-06-04,CERN,71.37000
10909,2020-06-05,CERN,73.01000
10909,2020-06-08,CERN,73.85000
10909,2020-06-09,CERN,71.88000
10909,2020-06-10,CERN,71.87000
10909,2020-06-11,CERN,67.40000
10909,2020-06-12,CERN,66.96000
10909,2020-06-15,CERN,67.89000
10909,2020-06-16,CERN,69.44000
10909,2020-06-17,CERN,69.61000
10909,2020-06-18,CERN,69.72000
10909,2020-06-19,CERN,73.18000
10909,2020-06-22,CERN,71.20000
10909,2020-06-23,CERN,71.05000
10909,2020-06-24,CERN,68.65000
10909,2020-06-25,CERN,68.36000
10909,2020-06-26,CERN,66.54000
10909,2020-06-29,CERN,67.94000
10909,2020-06-30,CERN,68.55000
10909,2020-07-01,CERN,69.49000
10909,2020-07-02,CERN,69.91000
10909,2020-07-06,CERN,70.93000
10909,2020-07-07,CERN,70.07000
10909,2020-07-08,CERN,69.97000
10909,2020-07-09,CERN,69.63000
10909,2020-07-10,CERN,69.93000
10909,2020-07-13,CERN,69.45000
10909,2020-07-14,CERN,69.73000
10909,2020-07-15,CERN,71.81000
10909,2020-07-16,CERN,71.70000
10909,2020-07-17,CERN,71.26000
10909,2020-07-20,CERN,71.42000
10909,2020-07-21,CERN,71.41000
10909,2020-07-22,CERN,72.06000
10909,2020-07-23,CERN,72.13000
10909,2020-07-24,CERN,71.79000
10909,2020-07-27,CERN,72.45000
10909,2020-07-28,CERN,71.14000
10909,2020-07-29,CERN,73.41000
10909,2020-07-30,CERN,71.26000
10909,2020-07-31,CERN,69.45000
10909,2020-08-03,CERN,68.82000
10909,2020-08-04,CERN,68.91000
