PERMNO,date,TICKER,PRC
11850,2020-01-02,XOM,70.90000
11850,2020-01-03,XOM,70.33000
11850,2020-01-06,XOM,70.87000
11850,2020-01-07,XOM,70.29000
11850,2020-01-08,XOM,69.23000
11850,2020-01-09,XOM,69.76000
11850,2020-01-10,XOM,69.14000
11850,2020-01-13,XOM,69.80000
11850,2020-01-14,XOM,69.20000
11850,2020-01-15,XOM,69.09000
11850,2020-01-16,XOM,68.82000
11850,2020-01-17,XOM,68.56000
11850,2020-01-21,XOM,67.58000
11850,2020-01-22,XOM,67.19000
11850,2020-01-23,XOM,66.77000
11850,2020-01-24,XOM,66.32000
11850,2020-01-27,XOM,64.74000
11850,2020-01-28,XOM,64.65000
11850,2020-01-29,XOM,64.11000
11850,2020-01-30,XOM,64.79000
11850,2020-01-31,XOM,62.12000
11850,2020-02-03,XOM,60.73000
11850,2020-02-04,XOM,59.97000
11850,2020-02-05,XOM,62.73000
11850,2020-02-06,XOM,61.88000
11850,2020-02-07,XOM,61.47000
11850,2020-02-10,XOM,59.96000
11850,2020-02-11,XOM,60.53000
11850,2020-02-12,XOM,61.27000
11850,2020-02-13,XOM,60.93000
11850,2020-02-14,XOM,60.65000
11850,2020-02-18,XOM,59.88000
11850,2020-02-19,XOM,60.34000
11850,2020-02-20,XOM,59.86000
11850,2020-02-21,XOM,59.13000
11850,2020-02-24,XOM,56.36000
11850,2020-02-25,XOM,54.20000
11850,2020-02-26,XOM,53.01000
11850,2020-02-27,XOM,49.82000
11850,2020-02-28,XOM,51.44000
11850,2020-03-02,XOM,53.88000
11850,2020-03-03,XOM,51.30000
11850,2020-03-04,XOM,52.42000
11850,2020-03-05,XOM,50.11000
11850,2020-03-06,XOM,47.69000
11850,2020-03-09,XOM,41.86000
11850,2020-03-10,XOM,43.41000
11850,2020-03-11,XOM,41.98000
11850,2020-03-12,XOM,37.18000
11850,2020-03-13,XOM,38.12000
11850,2020-03-16,XOM,34.49000
11850,2020-03-17,XOM,36.81000
11850,2020-03-18,XOM,33.12000
11850,2020-03-19,XOM,34.43000
11850,2020-03-20,XOM,32.74000
11850,2020-03-23,XOM,31.45000
11850,2020-03-24,XOM,35.44000
11850,2020-03-25,XOM,37.29000
11850,2020-03-26,XOM,38.82000
11850,2020-03-27,XOM,36.95000
11850,2020-03-30,XOM,37.50000
11850,2020-03-31,XOM,37.97000
11850,2020-04-01,XOM,37.53000
11850,2020-04-02,XOM,40.40000
11850,2020-04-03,XOM,39.21000
11850,2020-04-06,XOM,40.47000
11850,2020-04-07,XOM,41.24000
11850,2020-04-08,XOM,43.85000
11850,2020-04-09,XOM,43.13000
11850,2020-04-13,XOM,42.76000
11850,2020-04-14,XOM,42.43000
11850,2020-04-15,XOM,40.48000
11850,2020-04-16,XOM,39.15000
11850,2020-04-17,XOM,43.22000
11850,2020-04-20,XOM,41.18000
11850,2020-04-21,XOM,40.96000
11850,2020-04-22,XOM,42.13000
11850,2020-04-23,XOM,43.45000
11850,2020-04-24,XOM,43.73000
11850,2020-04-27,XOM,43.94000
11850,2020-04-28,XOM,44.97000
11850,2020-04-29,XOM,47.46000
11850,2020-04-30,XOM,46.47000
