PERMNO,date,TICKER,PRC
11850,2016-01-04,XOM,77.46000
11850,2016-01-05,XOM,78.12000
11850,2016-01-06,XOM,77.47000
11850,2016-01-07,XOM,76.23000
11850,2016-01-08,XOM,74.69000
11850,2016-01-11,XOM,73.69000
11850,2016-01-12,XOM,75.20000
11850,2016-01-13,XOM,75.65000
11850,2016-01-14,XOM,79.12000
11850,2016-01-15,XOM,77.58000
11850,2016-01-19,XOM,76.40000
11850,2016-01-20,XOM,73.18000
11850,2016-01-21,XOM,74.10000
11850,2016-01-22,XOM,76.57000
11850,2016-01-25,XOM,73.98000
11850,2016-01-26,XOM,76.70000
11850,2016-01-27,XOM,75.29000
11850,2016-01-28,XOM,76.99000
11850,2016-01-29,XOM,77.85000
11850,2016-02-01,XOM,76.29000
11850,2016-02-02,XOM,74.59000
11850,2016-02-03,XOM,78.48000
11850,2016-02-04,XOM,79.83000
11850,2016-02-05,XOM,80.08000
11850,2016-02-08,XOM,81.16000
11850,2016-02-09,XOM,80.08000
11850,2016-02-10,XOM,79.35000
11850,2016-02-11,XOM,79.60000
11850,2016-02-12,XOM,81.03000
11850,2016-02-16,XOM,81.22000
11850,2016-02-17,XOM,82.00000
11850,2016-02-18,XOM,82.45000
11850,2016-02-19,XOM,82.50000
11850,2016-02-22,XOM,82.39000
11850,2016-02-23,XOM,81.23000
11850,2016-02-24,XOM,81.52000
11850,2016-02-25,XOM,82.01000
11850,2016-02-26,XOM,81.75000
11850,2016-02-29,XOM,80.15000
11850,2016-03-01,XOM,81.28000
11850,2016-03-02,XOM,82.70000
11850,2016-03-03,XOM,82.40000
11850,2016-03-04,XOM,82.29000
11850,2016-03-07,XOM,84.46000
11850,2016-03-08,XOM,82.63000
11850,2016-03-09,XOM,82.40000
11850,2016-03-10,XOM,82.18000
11850,2016-03-11,XOM,82.19000
11850,2016-03-14,XOM,82.41000
11850,2016-03-15,XOM,82.82000
11850,2016-03-16,XOM,82.87000
11850,2016-03-17,XOM,84.10000
11850,2016-03-18,XOM,84.20000
11850,2016-03-21,XOM,83.62000
11850,2016-03-22,XOM,84.12000
11850,2016-03-23,XOM,83.75000
11850,2016-03-24,XOM,83.98000
11850,2016-03-28,XOM,84.22000
11850,2016-03-29,XOM,84.53000
11850,2016-03-30,XOM,84.52000
11850,2016-03-31,XOM,83.59000
11850,2016-04-01,XOM,82.96000
11850,2016-04-04,XOM,83.16000
11850,2016-04-05,XOM,82.21000
11850,2016-04-06,XOM,83.31000
11850,2016-04-07,XOM,82.37000
11850,2016-04-08,XOM,83.21000
11850,2016-04-11,XOM,83.32000
11850,2016-04-12,XOM,84.35000
11850,2016-04-13,XOM,84.83000
11850,2016-04-14,XOM,85.43000
11850,2016-04-15,XOM,84.97000
11850,2016-04-18,XOM,85.78000
11850,2016-04-19,XOM,86.21000
11850,2016-04-20,XOM,86.80000
11850,2016-04-21,XOM,86.79000
11850,2016-04-22,XOM,87.53000
11850,2016-04-25,XOM,87.33000
11850,2016-04-26,XOM,87.63000
11850,2016-04-27,XOM,88.46000
11850,2016-04-28,XOM,88.03000
11850,2016-04-29,XOM,88.40000
11850,2016-05-02,XOM,89.13000
11850,2016-05-03,XOM,88.11000
11850,2016-05-04,XOM,87.94000
11850,2016-05-05,XOM,88.04000
11850,2016-05-06,XOM,88.51000
11850,2016-05-09,XOM,88.57000
11850,2016-05-10,XOM,89.99000
11850,2016-05-11,XOM,88.81000
11850,2016-05-12,XOM,89.67000
11850,2016-05-13,XOM,88.66000
11850,2016-05-16,XOM,89.57000
11850,2016-05-17,XOM,89.53000
11850,2016-05-18,XOM,89.35000
11850,2016-05-19,XOM,90.11000
11850,2016-05-20,XOM,89.74000
11850,2016-05-23,XOM,89.60000
11850,2016-05-24,XOM,89.67000
11850,2016-05-25,XOM,90.26000
11850,2016-05-26,XOM,89.80000
11850,2016-05-27,XOM,90.01000
11850,2016-05-31,XOM,89.02000
