PERMNO,date,TICKER,PRC
11404,2016-01-04,ED,64.40000
11404,2016-01-05,ED,64.91000
11404,2016-01-06,ED,65.22000
11404,2016-01-07,ED,65.72000
11404,2016-01-08,ED,66.43000
11404,2016-01-11,ED,66.31000
11404,2016-01-12,ED,65.50000
11404,2016-01-13,ED,66.68000
11404,2016-01-14,ED,67.62000
11404,2016-01-15,ED,67.68000
11404,2016-01-19,ED,69.07000
11404,2016-01-20,ED,68.25000
11404,2016-01-21,ED,67.69000
11404,2016-01-22,ED,67.97000
11404,2016-01-25,ED,67.81000
11404,2016-01-26,ED,67.99000
11404,2016-01-27,ED,68.33000
11404,2016-01-28,ED,69.15000
11404,2016-01-29,ED,69.39000
11404,2016-02-01,ED,70.42000
11404,2016-02-02,ED,71.12000
11404,2016-02-03,ED,71.67000
11404,2016-02-04,ED,71.53000
11404,2016-02-05,ED,72.04000
11404,2016-02-08,ED,73.08000
11404,2016-02-09,ED,73.61000
11404,2016-02-10,ED,73.39000
11404,2016-02-11,ED,72.15000
11404,2016-02-12,ED,70.72000
11404,2016-02-16,ED,70.97000
11404,2016-02-17,ED,69.97000
11404,2016-02-18,ED,71.31000
11404,2016-02-19,ED,70.87000
11404,2016-02-22,ED,71.58000
11404,2016-02-23,ED,72.05000
11404,2016-02-24,ED,71.57000
11404,2016-02-25,ED,72.45000
11404,2016-02-26,ED,70.35000
11404,2016-02-29,ED,70.01000
11404,2016-03-01,ED,69.78000
11404,2016-03-02,ED,70.30000
11404,2016-03-03,ED,70.63000
11404,2016-03-04,ED,71.39000
11404,2016-03-07,ED,71.69000
11404,2016-03-08,ED,72.88000
11404,2016-03-09,ED,72.73000
11404,2016-03-10,ED,73.06000
11404,2016-03-11,ED,73.27000
11404,2016-03-14,ED,73.47000
11404,2016-03-15,ED,73.90000
11404,2016-03-16,ED,74.44000
11404,2016-03-17,ED,75.48000
11404,2016-03-18,ED,75.25000
11404,2016-03-21,ED,74.75000
11404,2016-03-22,ED,74.56000
11404,2016-03-23,ED,75.35000
11404,2016-03-24,ED,75.56000
11404,2016-03-28,ED,75.55000
11404,2016-03-29,ED,76.64000
11404,2016-03-30,ED,76.48000
11404,2016-03-31,ED,76.62000
11404,2016-04-01,ED,76.99000
11404,2016-04-04,ED,76.87000
11404,2016-04-05,ED,75.73000
11404,2016-04-06,ED,75.41000
11404,2016-04-07,ED,75.97000
11404,2016-04-08,ED,76.04000
11404,2016-04-11,ED,75.58000
11404,2016-04-12,ED,76.05000
11404,2016-04-13,ED,75.25000
11404,2016-04-14,ED,75.28000
11404,2016-04-15,ED,75.85000
11404,2016-04-18,ED,75.77000
11404,2016-04-19,ED,76.01000
11404,2016-04-20,ED,73.46000
11404,2016-04-21,ED,71.10000
11404,2016-04-22,ED,71.58000
11404,2016-04-25,ED,72.25000
11404,2016-04-26,ED,72.04000
11404,2016-04-27,ED,73.52000
11404,2016-04-28,ED,74.26000
11404,2016-04-29,ED,74.60000
11404,2016-05-02,ED,75.40000
11404,2016-05-03,ED,75.22000
11404,2016-05-04,ED,76.23000
11404,2016-05-05,ED,75.58000
11404,2016-05-06,ED,74.16000
11404,2016-05-09,ED,74.35000
11404,2016-05-10,ED,73.81000
11404,2016-05-11,ED,74.43000
11404,2016-05-12,ED,74.96000
11404,2016-05-13,ED,74.62000
11404,2016-05-16,ED,74.01000
11404,2016-05-17,ED,72.28000
11404,2016-05-18,ED,71.14000
11404,2016-05-19,ED,71.83000
11404,2016-05-20,ED,72.16000
11404,2016-05-23,ED,71.70000
11404,2016-05-24,ED,72.14000
11404,2016-05-25,ED,71.79000
11404,2016-05-26,ED,72.73000
11404,2016-05-27,ED,72.74000
11404,2016-05-31,ED,73.26000
11404,2016-06-01,ED,73.65000
11404,2016-06-02,ED,73.64000
11404,2016-06-03,ED,75.35000
11404,2016-06-06,ED,75.04000
11404,2016-06-07,ED,74.65000
11404,2016-06-08,ED,75.40000
11404,2016-06-09,ED,76.54000
11404,2016-06-10,ED,77.14000
11404,2016-06-13,ED,77.22000
11404,2016-06-14,ED,78.25000
11404,2016-06-15,ED,77.31000
11404,2016-06-16,ED,77.95000
11404,2016-06-17,ED,77.84000
11404,2016-06-20,ED,77.16000
11404,2016-06-21,ED,77.17000
11404,2016-06-22,ED,77.16000
11404,2016-06-23,ED,76.86000
11404,2016-06-24,ED,78.41000
11404,2016-06-27,ED,79.73000
11404,2016-06-28,ED,79.20000
11404,2016-06-29,ED,79.07000
11404,2016-06-30,ED,80.44000
11404,2016-07-01,ED,80.51000
11404,2016-07-05,ED,81.67000
11404,2016-07-06,ED,81.55000
11404,2016-07-07,ED,79.99000
11404,2016-07-08,ED,80.38000
11404,2016-07-11,ED,80.20000
11404,2016-07-12,ED,78.77000
11404,2016-07-13,ED,79.42000
11404,2016-07-14,ED,79.12000
11404,2016-07-15,ED,79.15000
11404,2016-07-18,ED,79.06000
11404,2016-07-19,ED,79.11000
11404,2016-07-20,ED,78.91000
11404,2016-07-21,ED,79.89000
11404,2016-07-22,ED,81.18000
11404,2016-07-25,ED,81.19000
11404,2016-07-26,ED,80.45000
11404,2016-07-27,ED,79.43000
11404,2016-07-28,ED,79.88000
11404,2016-07-29,ED,80.08000
11404,2016-08-01,ED,80.46000
11404,2016-08-02,ED,80.12000
11404,2016-08-03,ED,78.90000
11404,2016-08-04,ED,78.79000
11404,2016-08-05,ED,77.75000
11404,2016-08-08,ED,77.65000
11404,2016-08-09,ED,78.09000
11404,2016-08-10,ED,78.24000
11404,2016-08-11,ED,78.39000
11404,2016-08-12,ED,78.79000
11404,2016-08-15,ED,76.24000
11404,2016-08-16,ED,75.08000
11404,2016-08-17,ED,76.38000
11404,2016-08-18,ED,77.38000
11404,2016-08-19,ED,76.50000
11404,2016-08-22,ED,76.75000
11404,2016-08-23,ED,76.46000
11404,2016-08-24,ED,76.32000
11404,2016-08-25,ED,76.45000
