PERMNO,date,TICKER,PRC
28388,2020-01-02,VNO,65.50000
28388,2020-01-03,VNO,66.01000
28388,2020-01-06,VNO,66.87000
28388,2020-01-07,VNO,66.06000
28388,2020-01-08,VNO,65.92000
28388,2020-01-09,VNO,66.11000
28388,2020-01-10,VNO,66.43000
28388,2020-01-13,VNO,67.01000
28388,2020-01-14,VNO,66.93000
28388,2020-01-15,VNO,67.02000
28388,2020-01-16,VNO,67.27000
28388,2020-01-17,VNO,67.20000
28388,2020-01-21,VNO,67.78000
28388,2020-01-22,VNO,67.62000
28388,2020-01-23,VNO,68.61000
28388,2020-01-24,VNO,67.31000
28388,2020-01-27,VNO,66.17000
28388,2020-01-28,VNO,66.40000
28388,2020-01-29,VNO,66.51000
28388,2020-01-30,VNO,66.38000
28388,2020-01-31,VNO,65.77000
28388,2020-02-03,VNO,65.26000
28388,2020-02-04,VNO,66.14000
28388,2020-02-05,VNO,66.48000
28388,2020-02-06,VNO,66.69000
28388,2020-02-07,VNO,66.34000
28388,2020-02-10,VNO,66.22000
28388,2020-02-11,VNO,67.14000
28388,2020-02-12,VNO,67.36000
28388,2020-02-13,VNO,67.70000
28388,2020-02-14,VNO,67.89000
28388,2020-02-18,VNO,67.78000
28388,2020-02-19,VNO,64.38000
28388,2020-02-20,VNO,64.28000
28388,2020-02-21,VNO,63.85000
28388,2020-02-24,VNO,62.37000
28388,2020-02-25,VNO,58.91000
28388,2020-02-26,VNO,57.50000
28388,2020-02-27,VNO,54.43000
28388,2020-02-28,VNO,53.58000
28388,2020-03-02,VNO,55.58000
28388,2020-03-03,VNO,54.54000
28388,2020-03-04,VNO,55.96000
28388,2020-03-05,VNO,53.03000
28388,2020-03-06,VNO,52.35000
28388,2020-03-09,VNO,47.03000
28388,2020-03-10,VNO,50.41000
28388,2020-03-11,VNO,47.45000
28388,2020-03-12,VNO,42.66000
28388,2020-03-13,VNO,44.23000
28388,2020-03-16,VNO,33.48000
28388,2020-03-17,VNO,35.33000
28388,2020-03-18,VNO,31.09000
28388,2020-03-19,VNO,32.90000
28388,2020-03-20,VNO,29.66000
28388,2020-03-23,VNO,30.61000
28388,2020-03-24,VNO,33.90000
28388,2020-03-25,VNO,34.55000
28388,2020-03-26,VNO,37.04000
28388,2020-03-27,VNO,37.70000
28388,2020-03-30,VNO,37.60000
28388,2020-03-31,VNO,36.21000
28388,2020-04-01,VNO,33.66000
28388,2020-04-02,VNO,31.36000
28388,2020-04-03,VNO,31.89000
28388,2020-04-06,VNO,33.60000
28388,2020-04-07,VNO,37.30000
28388,2020-04-08,VNO,40.48000
28388,2020-04-09,VNO,43.48000
28388,2020-04-13,VNO,42.09000
28388,2020-04-14,VNO,44.21000
28388,2020-04-15,VNO,42.44000
28388,2020-04-16,VNO,40.30000
28388,2020-04-17,VNO,42.05000
28388,2020-04-20,VNO,38.15000
28388,2020-04-21,VNO,36.07000
28388,2020-04-22,VNO,37.21000
28388,2020-04-23,VNO,37.48000
28388,2020-04-24,VNO,37.77000
28388,2020-04-27,VNO,40.09000
28388,2020-04-28,VNO,41.56000
28388,2020-04-29,VNO,44.29000
28388,2020-04-30,VNO,43.82000
28388,2020-05-01,VNO,42.00000
28388,2020-05-04,VNO,39.92000
28388,2020-05-05,VNO,38.85000
28388,2020-05-06,VNO,35.97000
28388,2020-05-07,VNO,37.69000
28388,2020-05-08,VNO,39.41000
28388,2020-05-11,VNO,36.74000
28388,2020-05-12,VNO,35.53000
28388,2020-05-13,VNO,32.30000
28388,2020-05-14,VNO,35.01000
28388,2020-05-15,VNO,35.32000
28388,2020-05-18,VNO,37.87000
28388,2020-05-19,VNO,37.46000
28388,2020-05-20,VNO,36.64000
28388,2020-05-21,VNO,35.75000
28388,2020-05-22,VNO,34.15000
28388,2020-05-26,VNO,37.68000
28388,2020-05-27,VNO,39.50000
28388,2020-05-28,VNO,37.90000
28388,2020-05-29,VNO,36.21000
28388,2020-06-01,VNO,38.13000
28388,2020-06-02,VNO,39.51000
28388,2020-06-03,VNO,41.30000
28388,2020-06-04,VNO,41.31000
28388,2020-06-05,VNO,43.76000
28388,2020-06-08,VNO,45.94000
28388,2020-06-09,VNO,45.10000
28388,2020-06-10,VNO,42.29000
28388,2020-06-11,VNO,38.86000
28388,2020-06-12,VNO,40.17000
28388,2020-06-15,VNO,40.20000
28388,2020-06-16,VNO,41.41000
28388,2020-06-17,VNO,39.96000
28388,2020-06-18,VNO,40.04000
28388,2020-06-19,VNO,39.15000
28388,2020-06-22,VNO,39.16000
28388,2020-06-23,VNO,39.15000
28388,2020-06-24,VNO,37.78000
28388,2020-06-25,VNO,37.91000
28388,2020-06-26,VNO,36.64000
28388,2020-06-29,VNO,38.58000
28388,2020-06-30,VNO,38.21000
28388,2020-07-01,VNO,38.63000
28388,2020-07-02,VNO,38.12000
28388,2020-07-06,VNO,37.69000
28388,2020-07-07,VNO,35.81000
28388,2020-07-08,VNO,35.86000
28388,2020-07-09,VNO,34.92000
28388,2020-07-10,VNO,36.00000
28388,2020-07-13,VNO,36.80000
28388,2020-07-14,VNO,36.67000
28388,2020-07-15,VNO,38.15000
28388,2020-07-16,VNO,37.07000
28388,2020-07-17,VNO,36.59000
28388,2020-07-20,VNO,35.00000
28388,2020-07-21,VNO,35.46000
28388,2020-07-22,VNO,36.25000
28388,2020-07-23,VNO,35.67000
28388,2020-07-24,VNO,35.01000
28388,2020-07-27,VNO,34.76000
28388,2020-07-28,VNO,36.21000
28388,2020-07-29,VNO,36.23000
28388,2020-07-30,VNO,35.24000
28388,2020-07-31,VNO,34.52000
28388,2020-08-03,VNO,34.02000
28388,2020-08-04,VNO,36.03000
28388,2020-08-05,VNO,35.21000
28388,2020-08-06,VNO,35.75000
28388,2020-08-07,VNO,35.55000
28388,2020-08-10,VNO,37.18000
28388,2020-08-11,VNO,37.06000
28388,2020-08-12,VNO,36.81000
28388,2020-08-13,VNO,35.38000
28388,2020-08-14,VNO,35.58000
28388,2020-08-17,VNO,35.18000
28388,2020-08-18,VNO,34.68000
28388,2020-08-19,VNO,34.21000
28388,2020-08-20,VNO,34.72000
28388,2020-08-21,VNO,35.46000
28388,2020-08-24,VNO,36.97000
28388,2020-08-25,VNO,37.12000
28388,2020-08-26,VNO,35.76000
28388,2020-08-27,VNO,36.88000
28388,2020-08-28,VNO,37.16000
28388,2020-08-31,VNO,35.83000
28388,2020-09-01,VNO,35.07000
28388,2020-09-02,VNO,35.73000
28388,2020-09-03,VNO,36.25000
28388,2020-09-04,VNO,36.78000
28388,2020-09-08,VNO,35.54000
28388,2020-09-09,VNO,34.70000
28388,2020-09-10,VNO,33.70000
28388,2020-09-11,VNO,33.62000
28388,2020-09-14,VNO,35.28000
28388,2020-09-15,VNO,36.12000
28388,2020-09-16,VNO,37.81000
28388,2020-09-17,VNO,37.38000
28388,2020-09-18,VNO,35.44000
28388,2020-09-21,VNO,33.33000
28388,2020-09-22,VNO,33.49000
28388,2020-09-23,VNO,32.24000
28388,2020-09-24,VNO,32.58000
28388,2020-09-25,VNO,33.45000
28388,2020-09-28,VNO,34.76000
28388,2020-09-29,VNO,33.80000
28388,2020-09-30,VNO,33.71000
28388,2020-10-01,VNO,34.65000
28388,2020-10-02,VNO,35.71000
28388,2020-10-05,VNO,35.57000
28388,2020-10-06,VNO,35.26000
28388,2020-10-07,VNO,35.67000
28388,2020-10-08,VNO,36.67000
28388,2020-10-09,VNO,35.52000
28388,2020-10-12,VNO,35.50000
28388,2020-10-13,VNO,33.99000
28388,2020-10-14,VNO,33.98000
28388,2020-10-15,VNO,34.16000
28388,2020-10-16,VNO,34.01000
28388,2020-10-19,VNO,32.59000
28388,2020-10-20,VNO,32.83000
28388,2020-10-21,VNO,32.14000
28388,2020-10-22,VNO,33.70000
28388,2020-10-23,VNO,34.07000
28388,2020-10-26,VNO,33.15000
28388,2020-10-27,VNO,32.22000
28388,2020-10-28,VNO,30.37000
28388,2020-10-29,VNO,30.20000
28388,2020-10-30,VNO,30.73000
28388,2020-11-02,VNO,32.50000
28388,2020-11-03,VNO,34.03000
28388,2020-11-04,VNO,31.64000
28388,2020-11-05,VNO,31.85000
28388,2020-11-06,VNO,30.37000
28388,2020-11-09,VNO,38.69000
28388,2020-11-10,VNO,39.02000
28388,2020-11-11,VNO,37.47000
28388,2020-11-12,VNO,36.03000
28388,2020-11-13,VNO,38.51000
28388,2020-11-16,VNO,39.93000
28388,2020-11-17,VNO,41.49000
28388,2020-11-18,VNO,39.79000
28388,2020-11-19,VNO,39.84000
28388,2020-11-20,VNO,39.93000
28388,2020-11-23,VNO,41.02000
28388,2020-11-24,VNO,41.84000
28388,2020-11-25,VNO,40.62000
28388,2020-11-27,VNO,40.33000
28388,2020-11-30,VNO,38.91000
28388,2020-12-01,VNO,39.30000
28388,2020-12-02,VNO,39.72000
28388,2020-12-03,VNO,40.29000
28388,2020-12-04,VNO,41.63000
28388,2020-12-07,VNO,40.58000
28388,2020-12-08,VNO,40.03000
28388,2020-12-09,VNO,39.68000
28388,2020-12-10,VNO,39.71000
28388,2020-12-11,VNO,38.80000
28388,2020-12-14,VNO,38.08000
28388,2020-12-15,VNO,38.78000
28388,2020-12-16,VNO,38.21000
28388,2020-12-17,VNO,38.38000
28388,2020-12-18,VNO,36.71000
28388,2020-12-21,VNO,36.18000
28388,2020-12-22,VNO,35.41000
28388,2020-12-23,VNO,36.47000
28388,2020-12-24,VNO,36.15000
28388,2020-12-28,VNO,36.98000
28388,2020-12-29,VNO,35.99000
28388,2020-12-30,VNO,36.43000
28388,2020-12-31,VNO,37.34000
28388,2021-01-04,VNO,36.66000
28388,2021-01-05,VNO,35.64000
28388,2021-01-06,VNO,36.77000
28388,2021-01-07,VNO,35.83000
28388,2021-01-08,VNO,36.08000
28388,2021-01-11,VNO,35.27000
28388,2021-01-12,VNO,35.91000
28388,2021-01-13,VNO,36.59000
28388,2021-01-14,VNO,37.92000
28388,2021-01-15,VNO,38.56000
28388,2021-01-19,VNO,37.72000
28388,2021-01-20,VNO,38.11000
28388,2021-01-21,VNO,37.56000
28388,2021-01-22,VNO,37.90000
28388,2021-01-25,VNO,38.78000
28388,2021-01-26,VNO,39.16000
28388,2021-01-27,VNO,39.63000
28388,2021-01-28,VNO,40.30000
28388,2021-01-29,VNO,39.76000
28388,2021-02-01,VNO,38.77000
